#score	occ	co	cco	dCDF
-39.2	21569	809024	19987850	0.961099
-39.1	22741	831765	19965109	0.960005
-39	23698	855463	19941411	0.958866
-38.9	24978	880441	19916433	0.957665
-38.8	26268	906709	19890165	0.956402
-38.7	26520	933229	19863645	0.955126
-38.6	28400	961629	19835245	0.953761
-38.5	29458	991087	19805787	0.952344
-38.4	30531	1021618	19775256	0.950876
-38.3	31781	1053399	19743475	0.949348
-38.2	33027	1086426	19710448	0.94776
-38.1	34064	1120490	19676384	0.946122
-38	35150	1155640	19641234	0.944432
-37.9	36354	1191994	19604880	0.942684
-37.8	37592	1229586	19567288	0.940876
-37.7	38633	1268219	19528655	0.939019
-37.6	39783	1308002	19488872	0.937106
-37.5	41259	1349261	19447613	0.935122
-37.4	42524	1391785	19405089	0.933077
-37.3	43467	1435252	19361622	0.930987
-37.2	44645	1479897	19316977	0.92884
-37.1	45942	1525839	19271035	0.926631
-37	46315	1572154	19224720	0.924404
-36.9	47583	1619737	19177137	0.922116
-36.8	49419	1669156	19127718	0.91974
-36.7	49854	1719010	19077864	0.917343
-36.6	50821	1769831	19027043	0.914899
-36.5	51786	1821617	18975257	0.912409
-36.4	52305	1873922	18922952	0.909894
-36.3	53655	1927577	18869297	0.907314
-36.2	54420	1981997	18814877	0.904697
-36.1	55554	2037551	18759323	0.902026
-36	55947	2093498	18703376	0.899336
-35.9	56529	2150027	18646847	0.896618
-35.8	57558	2207585	18589289	0.89385
-35.7	57967	2265552	18531322	0.891063
-35.6	57626	2323178	18473696	0.888292
-35.5	58393	2381571	18415303	0.885484
-35.4	57467	2439038	18357836	0.882721
-35.3	57240	2496278	18300596	0.879969
-35.2	57255	2553533	18243341	0.877216
-35.1	56882	2610415	18186459	0.87448
-35	56941	2667356	18129518	0.871742
-34.9	55866	2723222	18073652	0.869056
-34.8	55563	2778785	18018089	0.866384
-34.7	55190	2833975	17962899	0.863731
-34.6	53913	2887888	17908986	0.861138
-34.5	53193	2941081	17855793	0.858581
-34.4	52072	2993153	17803721	0.856077
-34.3	51244	3044397	17752477	0.853613
-34.2	50555	3094952	17701922	0.851182
-34.1	49804	3144756	17652118	0.848787
-34	48431	3193187	17603687	0.846458
-33.9	48334	3241521	17555353	0.844134
-33.8	46868	3288389	17508485	0.841881
-33.7	46747	3335136	17461738	0.839633
-33.6	45772	3380908	17415966	0.837432
-33.5	63949	3444857	17352017	0.834357
-33.4	44798	3489655	17307219	0.832203
-33.3	45719	3535374	17261500	0.830005
-33.2	45109	3580483	17216391	0.827836
-33.1	45339	3625822	17171052	0.825655
-33	45860	3671682	17125192	0.82345
-32.9	46012	3717694	17079180	0.821238
-32.8	47259	3764953	17031921	0.818965
-32.7	49213	3814166	16982708	0.816599
-32.6	48905	3863071	16933803	0.814248
-32.5	50095	3913166	16883708	0.811839
-32.4	51027	3964193	16832681	0.809385
-32.3	52791	4016984	16779890	0.806847
-32.2	54658	4071642	16725232	0.804219
-32.1	55943	4127585	16669289	0.801529
-32	58134	4185719	16611155	0.798733
-31.9	60159	4245878	16550996	0.795841
-31.8	61681	4307559	16489315	0.792875
-31.7	64269	4371828	16425046	0.789784
-31.6	65526	4437354	16359520	0.786634
-31.5	67809	4505163	16291711	0.783373
-31.4	69697	4574860	16222014	0.780022
-31.3	71838	4646698	16150176	0.776567
-31.2	73443	4720141	16076733	0.773036
-31.1	75119	4795260	16001614	0.769424
-31	77230	4872490	15924384	0.76571
-30.9	79601	4952091	15844783	0.761883
-30.8	81147	5033238	15763636	0.757981
-30.7	84779	5118017	15678857	0.753905
-30.6	84941	5202958	15593916	0.74982
-30.5	87537	5290495	15506379	0.745611
-30.4	88363	5378858	15418016	0.741362
-30.3	89786	5468644	15328230	0.737045
-30.2	91840	5560484	15236390	0.732629
-30.1	93432	5653916	15142958	0.728136
-30	95166	5749082	15047792	0.72356
-29.9	96897	5845979	14950895	0.718901
-29.8	98457	5944436	14852438	0.714167
-29.7	99159	6043595	14753279	0.709399
-29.6	101238	6144833	14652041	0.704531
-29.5	103314	6248147	14548727	0.699563
-29.4	103671	6351818	14445056	0.694578
-29.3	105655	6457473	14339401	0.689498
-29.2	105469	6562942	14233932	0.684427
-29.1	106832	6669774	14127100	0.67929
-29	107475	6777249	14019625	0.674122
-28.9	108658	6885907	13910967	0.668897
-28.8	108541	6994448	13802426	0.663678
-28.7	110679	7105127	13691747	0.658356
-28.6	109113	7214240	13582634	0.653109
-28.5	109338	7323578	13473296	0.647852
-28.4	109074	7432652	13364222	0.642607
-28.3	108232	7540884	13255990	0.637403
-28.2	107330	7648214	13148660	0.632242
-28.1	106417	7754631	13042243	0.627125
-28	104311	7858942	12937932	0.622109
-27.9	103229	7962171	12834703	0.617146
-27.8	101781	8063952	12732922	0.612252
-27.7	100077	8164029	12632845	0.60744
-27.6	97681	8261710	12535164	0.602743
-27.5	96879	8358589	12438285	0.598084
-27.4	93977	8452566	12344308	0.593566
-27.3	91360	8543926	12252948	0.589173
-27.2	89653	8633579	12163295	0.584862
-27.1	87000	8720579	12076295	0.580678
-27	84412	8804991	11991883	0.576619
-26.9	82723	8887714	11909160	0.572642
-26.8	80154	8967868	11829006	0.568788
-26.7	77699	9045567	11751307	0.565052
-26.6	75927	9121494	11675380	0.561401
-26.5	74533	9196027	11600847	0.557817
-26.4	73985	9270012	11526862	0.554259
-26.3	71975	9341987	11454887	0.550798
-26.2	70297	9412284	11384590	0.547418
-26.1	69764	9482048	11314826	0.544064
-26	69143	9551191	11245683	0.540739
-25.9	68116	9619307	11177567	0.537464
-25.8	68041	9687348	11109526	0.534192
-25.7	68625	9755973	11040901	0.530892
-25.6	69109	9825082	10971792	0.527569
-25.5	70161	9895243	10901631	0.524196
-25.4	69821	9965064	10831810	0.520838
-25.3	70262	10035326	10761548	0.51746
-25.2	71680	10107006	10689868	0.514013
-25.1	72855	10179861	10617013	0.51051
-25	74094	10253955	10542919	0.506947
-24.9	75634	10329589	10467285	0.50331
-24.8	76037	10405626	10391248	0.499654
-24.7	78655	10484281	10312593	0.495872
-24.6	79424	10563705	10233169	0.492053
-24.5	80939	10644644	10152230	0.488161
-24.4	82731	10727375	10069499	0.484183
-24.3	83196	10810571	9986303	0.480183
-24.2	86039	10896610	9900264	0.476046
-24.1	86227	10982837	9814037	0.4719
-24	87984	11070821	9726053	0.467669
-23.9	89219	11160040	9636834	0.463379
-23.8	90827	11250867	9546007	0.459012
-23.7	91466	11342333	9454541	0.454614
-23.6	92715	11435048	9361826	0.450155
-23.5	93480	11528528	9268346	0.445661
-23.4	94861	11623389	9173485	0.441099
-23.3	96655	11720044	9076830	0.436452
-23.2	96784	11816828	8980046	0.431798
-23.1	99314	11916142	8880732	0.427022
-23	98848	12014990	8781884	0.422269
-22.9	99527	12114517	8682357	0.417484
-22.8	101045	12215562	8581312	0.412625
-22.7	101791	12317353	8479521	0.407731
-22.6	102769	12420122	8376752	0.402789
-22.5	104302	12524424	8272450	0.397774
-22.4	104424	12628848	8168026	0.392753
-22.3	104696	12733544	8063330	0.387718
-22.2	105749	12839293	7957581	0.382634
-22.1	106403	12945696	7851178	0.377517
-22	107375	13053071	7743803	0.372354
-21.9	107708	13160779	7636095	0.367175
-21.8	107630	13268409	7528465	0.362
-21.7	107518	13375927	7420947	0.35683
-21.6	107455	13483382	7313492	0.351663
-21.5	107216	13590598	7206276	0.346508
-21.4	105944	13696542	7100332	0.341413
-21.3	105852	13802394	6994480	0.336324
-21.2	104062	13906456	6890418	0.33132
-21.1	102991	14009447	6787427	0.326368
-21	101826	14111273	6685601	0.321471
-20.9	100344	14211617	6585257	0.316646
-20.8	98514	14310131	6486743	0.31191
-20.7	97228	14407359	6389515	0.307234
-20.6	94123	14501482	6295392	0.302709
-20.5	92202	14593684	6203190	0.298275
-20.4	89824	14683508	6113366	0.293956
-20.3	86840	14770348	6026526	0.28978
-20.2	83869	14854217	5942657	0.285748
-20.1	81063	14935280	5861594	0.28185
-20	78999	15014279	5782595	0.278051
-19.9	75145	15089424	5707450	0.274438
-19.8	72338	15161762	5635112	0.27096
-19.7	69427	15231189	5565685	0.267621
-19.6	67407	15298596	5498278	0.26438
-19.5	63987	15362583	5434291	0.261303
-19.4	61782	15424365	5372509	0.258333
-19.3	59700	15484065	5312809	0.255462
-19.2	57564	15541629	5255245	0.252694
-19.1	56156	15597785	5199089	0.249994
-19	54386	15652171	5144703	0.247379
-18.9	53833	15706004	5090870	0.24479
-18.8	51856	15757860	5039014	0.242297
-18.7	51459	15809319	4987555	0.239822
-18.6	50817	15860136	4936738	0.237379
-18.5	50032	15910168	4886706	0.234973
-18.4	50006	15960174	4836700	0.232569
-18.3	49491	16009665	4787209	0.230189
-18.2	49189	16058854	4738020	0.227824
-18.1	50184	16109038	4687836	0.225411
-18	50212	16159250	4637624	0.222996
-17.9	50698	16209948	4586926	0.220558
-17.8	51199	16261147	4535727	0.218097
-17.7	51633	16312780	4484094	0.215614
-17.6	52384	16365164	4431710	0.213095
-17.5	52501	16417665	4379209	0.210571
-17.4	53051	16470716	4326158	0.20802
-17.3	53702	16524418	4272456	0.205437
-17.2	54512	16578930	4217944	0.202816
-17.1	55703	16634633	4162241	0.200138
-17	54803	16689436	4107438	0.197503
-16.9	55536	16744972	4051902	0.194832
-16.8	55987	16800959	3995915	0.19214
-16.7	56932	16857891	3938983	0.189403
-16.6	56291	16914182	3882692	0.186696
-16.5	57165	16971347	3825527	0.183947
-16.4	57520	17028867	3768007	0.181181
-16.3	57596	17086463	3710411	0.178412
-16.2	57744	17144207	3652667	0.175635
-16.1	57862	17202069	3594805	0.172853
-16	58197	17260266	3536608	0.170055
-15.9	58195	17318461	3478413	0.167257
-15.8	58351	17376812	3420062	0.164451
-15.7	58022	17434834	3362040	0.161661
-15.6	58727	17493561	3303313	0.158837
-15.5	59160	17552721	3244153	0.155992
-15.4	58649	17611370	3185504	0.153172
-15.3	59115	17670485	3126389	0.15033
-15.2	59433	17729918	3066956	0.147472
-15.1	58785	17788703	3008171	0.144645
-15	59723	17848426	2948448	0.141774
-14.9	59488	17907914	2888960	0.138913
-14.8	59683	17967597	2829277	0.136043
-14.7	59877	18027474	2769400	0.133164
-14.6	59542	18087016	2709858	0.130301
-14.5	59523	18146539	2650335	0.127439
-14.4	59644	18206183	2590691	0.124571
-14.3	58555	18264738	2532136	0.121756
-14.2	58552	18323290	2473584	0.11894
-14.1	57748	18381038	2415836	0.116163
-14	56770	18437808	2359066	0.113434
-13.9	55749	18493557	2303317	0.110753
-13.8	55683	18549240	2247634	0.108076
-13.7	52928	18602168	2194706	0.105531
-13.6	52593	18654761	2142113	0.103002
-13.5	50746	18705507	2091367	0.100562
-13.4	68215	18773722	2023152	0.0972815
-13.3	48462	18822184	1974690	0.0949513
-13.2	46380	18868564	1928310	0.0927211
-13.1	44727	18913291	1883583	0.0905705
-13	42124	18955415	1841459	0.088545
-12.9	39905	18995320	1801554	0.0866262
-12.8	38048	19033368	1763506	0.0847967
-12.7	35971	19069339	1727535	0.0830671
-12.6	34644	19103983	1692891	0.0814012
-12.5	32686	19136669	1660205	0.0798295
-12.4	31614	19168283	1628591	0.0783094
-12.3	29749	19198032	1598842	0.076879
-12.2	27971	19226003	1570871	0.075534
-12.1	26924	19252927	1543947	0.0742394
-12	25834	19278761	1518113	0.0729972
-11.9	24422	19303183	1493691	0.0718229
-11.8	23671	19326854	1470020	0.0706847
-11.7	22491	19349345	1447529	0.0696032
-11.6	22005	19371350	1425524	0.0685451
-11.5	22769	19394119	1402755	0.0674503
-11.4	20280	19414399	1382475	0.0664751
-11.3	20064	19434463	1362411	0.0655104
-11.2	19667	19454130	1342744	0.0645647
-11.1	19632	19473762	1323112	0.0636207
-11	19040	19492802	1304072	0.0627052
-10.9	18772	19511574	1285300	0.0618026
-10.8	18975	19530549	1266325	0.0608902
-10.7	18961	19549510	1247364	0.0599784
-10.6	19182	19568692	1228182	0.0590561
-10.5	19028	19587720	1209154	0.0581411
-10.4	18969	19606689	1190185	0.057229
-10.3	19257	19625946	1170928	0.0563031
-10.2	19150	19645096	1151778	0.0553823
-10.1	19420	19664516	1132358	0.0544485
-10	19550	19684066	1112808	0.0535084
-9.9	19531	19703597	1093277	0.0525693
-9.8	19531	19723128	1073746	0.0516302
-9.7	19770	19742898	1053976	0.0506795
-9.6	20183	19763081	1033793	0.0497091
-9.5	19658	19782739	1014135	0.0487638
-9.4	19896	19802635	994239	0.0478071
-9.3	19733	19822368	974506	0.0468583
-9.2	19831	19842199	954675	0.0459047
-9.1	19496	19861695	935179	0.0449673
-9	19811	19881506	915368	0.0440147
-8.9	19858	19901364	895510	0.0430598
-8.8	19336	19920700	876174	0.0421301
-8.7	19873	19940573	856301	0.0411745
-8.6	19900	19960473	836401	0.0402176
-8.5	19552	19980025	816849	0.0392775
-8.4	19547	19999572	797302	0.0383376
-8.3	19339	20018911	777963	0.0374077
-8.2	19645	20038556	758318	0.0364631
-8.1	19286	20057842	739032	0.0355357
-8	19345	20077187	719687	0.0346055
-7.9	19341	20096528	700346	0.0336755
-7.8	19332	20115860	681014	0.032746
-7.7	19359	20135219	661655	0.0318151
-7.6	19247	20154466	642408	0.0308896
-7.5	19009	20173475	623399	0.0299756
-7.4	18885	20192360	604514	0.0290675
-7.3	18823	20211183	585691	0.0281625
-7.2	18697	20229880	566994	0.0272634
-7.1	18234	20248114	548760	0.0263867
-7	18140	20266254	530620	0.0255144
-6.9	17685	20283939	512935	0.024664
-6.8	17305	20301244	495630	0.0238319
-6.7	17311	20318555	478319	0.0229996
-6.6	16756	20335311	461563	0.0221939
-6.5	16453	20351764	445110	0.0214027
-6.4	15459	20367223	429651	0.0206594
-6.3	15463	20382686	414188	0.0199159
-6.2	14806	20397492	399382	0.0192039
-6.1	14168	20411660	385214	0.0185227
-6	13601	20425261	371613	0.0178687
-5.9	12686	20437947	358927	0.0172587
-5.8	12306	20450253	346621	0.016667
-5.7	11647	20461900	334974	0.0161069
-5.6	11709	20473609	323265	0.0155439
-5.5	10235	20483844	313030	0.0150518
-5.4	9848	20493692	303182	0.0145782
-5.3	9340	20503032	293842	0.0141291
-5.2	8415	20511447	285427	0.0137245
-5.1	8067	20519514	277360	0.0133366
-5	7537	20527051	269823	0.0129742
-4.9	6851	20533902	262972	0.0126448
-4.8	6647	20540549	256325	0.0123252
-4.7	5984	20546533	250341	0.0120374
-4.6	5733	20552266	244608	0.0117618
-4.5	5330	20557596	239278	0.0115055
-4.4	5011	20562607	234267	0.0112645
-4.3	4860	20567467	229407	0.0110308
-4.2	4615	20572082	224792	0.0108089
-4.1	4421	20576503	220371	0.0105964
-4	4360	20580863	216011	0.0103867
-3.9	4095	20584958	211916	0.0101898
-3.8	3975	20588933	207941	0.00999867
-3.7	3935	20592868	204006	0.00980946
-3.6	3929	20596797	200077	0.00962053
-3.5	3966	20600763	196111	0.00942983
-3.4	3820	20604583	192291	0.00924615
-3.3	3821	20608404	188470	0.00906242
-3.2	3623	20612027	184847	0.00888821
-3.1	3676	20615703	181171	0.00871145
-3	3635	20619338	177536	0.00853667
-2.9	3589	20622927	173947	0.00836409
-2.8	3804	20626731	170143	0.00818118
-2.7	3766	20630497	166377	0.0080001
-2.6	3786	20634283	162591	0.00781805
-2.5	3794	20638077	158797	0.00763562
-2.4	3735	20641812	155062	0.00745602
-2.3	3726	20645538	151336	0.00727686
-2.2	3725	20649263	147611	0.00709775
-2.1	3633	20652896	143978	0.00692306
-2	3677	20656573	140301	0.00674625
-1.9	3634	20660207	136667	0.00657152
-1.8	3551	20663758	133116	0.00640077
-1.7	3646	20667404	129470	0.00622545
-1.6	3487	20670891	125983	0.00605779
-1.5	3553	20674444	122430	0.00588694
-1.4	3540	20677984	118890	0.00571672
-1.3	3525	20681509	115365	0.00554723
-1.2	3497	20685006	111868	0.00537908
-1.1	3569	20688575	108299	0.00520747
-1	3606	20692181	104693	0.00503407
-0.9	3616	20695797	101077	0.0048602
-0.8	3552	20699349	97525	0.00468941
-0.7	3431	20702780	94094	0.00452443
-0.6	3428	20706208	90666	0.0043596
-0.5	3451	20709659	87215	0.00419366
-0.4	3456	20713115	83759	0.00402748
-0.3	3403	20716518	80356	0.00386385
-0.2	3278	20719796	77078	0.00370623
-0.1	3239	20723035	73839	0.00355049
0	3277	20726312	70562	0.00339291
0.1	3212	20729524	67350	0.00323847
0.2	3172	20732696	64178	0.00308594
0.3	3066	20735762	61112	0.00293852
0.4	2990	20738752	58122	0.00279475
0.5	2901	20741653	55221	0.00265525
0.6	2889	20744542	52332	0.00251634
0.7	2958	20747500	49374	0.00237411
0.8	2643	20750143	46731	0.00224702
0.9	2488	20752631	44243	0.00212739
1	2425	20755056	41818	0.00201078
1.1	2226	20757282	39592	0.00190375
1.2	2195	20759477	37397	0.0017982
1.3	1989	20761466	35408	0.00170256
1.4	1782	20763248	33626	0.00161688
1.5	1847	20765095	31779	0.00152807
1.6	1706	20766801	30073	0.00144603
1.7	2140	20768941	27933	0.00134313
1.8	1505	20770446	26428	0.00127077
1.9	1305	20771751	25123	0.00120802
2	1197	20772948	23926	0.00115046
2.1	1169	20774117	22757	0.00109425
2.2	1038	20775155	21719	0.00104434
2.3	899	20776054	20820	0.00100111
2.4	932	20776986	19888	0.000956298
2.5	800	20777786	19088	0.00091783
2.6	762	20778548	18326	0.00088119
2.7	632	20779180	17694	0.000850801
2.8	636	20779816	17058	0.000820219
2.9	562	20780378	16496	0.000793196
3	536	20780914	15960	0.000767423
3.1	467	20781381	15493	0.000744968
3.2	461	20781842	15032	0.000722801
3.3	468	20782310	14564	0.000700298
3.4	351	20782661	14213	0.00068342
3.5	373	20783034	13840	0.000665485
3.6	351	20783385	13489	0.000648607
3.7	304	20783689	13185	0.00063399
3.8	339	20784028	12846	0.000617689
3.9	324	20784352	12522	0.00060211
4	341	20784693	12181	0.000585713
4.1	322	20785015	11859	0.00057023
4.2	297	20785312	11562	0.000555949
4.3	293	20785605	11269	0.00054186
4.4	293	20785898	10976	0.000527772
4.5	263	20786161	10713	0.000515125
4.6	295	20786456	10418	0.000500941
4.7	308	20786764	10110	0.000486131
4.8	261	20787025	9849	0.000473581
4.9	311	20787336	9538	0.000458627
5	311	20787647	9227	0.000443672
5.1	277	20787924	8950	0.000430353
5.2	286	20788210	8664	0.000416601
5.3	260	20788470	8404	0.000404099
5.4	296	20788766	8108	0.000389866
5.5	260	20789026	7848	0.000377364
5.6	255	20789281	7593	0.000365103
5.7	238	20789519	7355	0.000353659
5.8	276	20789795	7079	0.000340388
5.9	286	20790081	6793	0.000326636
6	291	20790372	6502	0.000312643
6.1	269	20790641	6233	0.000299709
6.2	282	20790923	5951	0.000286149
6.3	268	20791191	5683	0.000273262
6.4	279	20791470	5404	0.000259847
6.5	231	20791701	5173	0.000248739
6.6	226	20791927	4947	0.000237872
6.7	218	20792145	4729	0.00022739
6.8	242	20792387	4487	0.000215754
6.9	219	20792606	4268	0.000205223
7	261	20792867	4007	0.000192673
7.1	229	20793096	3778	0.000181662
7.2	209	20793305	3569	0.000171612
7.3	220	20793525	3349	0.000161034
7.4	191	20793716	3158	0.00015185
7.5	195	20793911	2963	0.000142473
7.6	240	20794151	2723	0.000130933
7.7	202	20794353	2521	0.00012122
7.8	194	20794547	2327	0.000111892
7.9	163	20794710	2164	0.000104054
8	195	20794905	1969	9.46777E-05
8.1	163	20795068	1806	8.684E-05
8.2	162	20795230	1644	7.90503E-05
8.3	164	20795394	1480	7.11645E-05
8.4	161	20795555	1319	6.3423E-05
8.5	128	20795683	1191	5.72682E-05
8.6	110	20795793	1081	5.1979E-05
8.7	96	20795889	985	4.73629E-05
8.8	109	20795998	876	4.21217E-05
8.9	106	20796104	770	3.70248E-05
9	84	20796188	686	3.29857E-05
9.1	94	20796282	592	2.84658E-05
9.2	76	20796358	516	2.48114E-05
9.3	70	20796428	446	2.14455E-05
9.4	55	20796483	391	1.88009E-05
9.5	45	20796528	346	1.66371E-05
9.6	57	20796585	289	1.38963E-05
9.7	54	20796639	235	1.12998E-05
9.8	31	20796670	204	9.80917E-06
9.9	39	20796709	165	7.93388E-06
10	25	20796734	140	6.73178E-06
10.1	22	20796756	118	5.67393E-06
10.2	23	20796779	95	4.56799E-06
10.3	18	20796797	77	3.70248E-06
10.4	20	20796817	57	2.7408E-06
10.5	8	20796825	49	2.35612E-06
10.6	7	20796832	42	2.01953E-06
10.7	7	20796839	35	1.68295E-06
10.8	9	20796848	26	1.25019E-06
10.9	5	20796853	21	1.00977E-06
11	7	20796860	14	6.73178E-07
11.1	6	20796866	8	3.84673E-07
11.2	0	20796866	8	3.84673E-07
11.3	0	20796866	8	3.84673E-07
11.4	3	20796869	5	2.40421E-07
11.5	1	20796870	4	1.92337E-07
11.6	3	20796873	1	4.80841E-08
11.7	0	20796873	1	4.80841E-08
11.8	0	20796873	1	4.80841E-08
11.9	1	20796874	0	0
