; classfreq  -v 1 -ci 0.1 -min -47.3
;
;
;
;
;
;
;
;
;
#[min	n	n_cum	n_dcum	f_dcum
-28.4	0	0	386	1.00000
-28.3	0	0	386	1.00000
-28.2	0	0	386	1.00000
-28.1	0	0	386	1.00000
-28	0	0	386	1.00000
-27.9	0	0	386	1.00000
-27.8	0	0	386	1.00000
-27.7	0	0	386	1.00000
-27.6	0	0	386	1.00000
-27.5	0	0	386	1.00000
-27.4	0	0	386	1.00000
-27.3	0	0	386	1.00000
-27.2	0	0	386	1.00000
-27.1	0	0	386	1.00000
-27	0	0	386	1.00000
-26.9	0	0	386	1.00000
-26.8	0	0	386	1.00000
-26.7	0	0	386	1.00000
-26.6	0	0	386	1.00000
-26.5	0	0	386	1.00000
-26.4	0	0	386	1.00000
-26.3	0	0	386	1.00000
-26.2	0	0	386	1.00000
-26.1	0	0	386	1.00000
-26	0	0	386	1.00000
-25.9	0	0	386	1.00000
-25.8	0	0	386	1.00000
-25.7	0	0	386	1.00000
-25.6	0	0	386	1.00000
-25.5	0	0	386	1.00000
-25.4	0	0	386	1.00000
-25.3	0	0	386	1.00000
-25.2	0	0	386	1.00000
-25.1	0	0	386	1.00000
-25	0	0	386	1.00000
-24.9	0	0	386	1.00000
-24.8	0	0	386	1.00000
-24.7	0	0	386	1.00000
-24.6	0	0	386	1.00000
-24.5	0	0	386	1.00000
-24.4	0	0	386	1.00000
-24.3	0	0	386	1.00000
-24.2	0	0	386	1.00000
-24.1	0	0	386	1.00000
-24	0	0	386	1.00000
-23.9	0	0	386	1.00000
-23.8	0	0	386	1.00000
-23.7	0	0	386	1.00000
-23.6	0	0	386	1.00000
-23.5	0	0	386	1.00000
-23.4	0	0	386	1.00000
-23.3	0	0	386	1.00000
-23.2	0	0	386	1.00000
-23.1	0	0	386	1.00000
-23	0	0	386	1.00000
-22.9	0	0	386	1.00000
-22.8	0	0	386	1.00000
-22.7	0	0	386	1.00000
-22.6	0	0	386	1.00000
-22.5	0	0	386	1.00000
-22.4	0	0	386	1.00000
-22.3	0	0	386	1.00000
-22.2	0	0	386	1.00000
-22.1	0	0	386	1.00000
-22	0	0	386	1.00000
-21.9	0	0	386	1.00000
-21.8	0	0	386	1.00000
-21.7	0	0	386	1.00000
-21.6	0	0	386	1.00000
-21.5	0	0	386	1.00000
-21.4	0	0	386	1.00000
-21.3	0	0	386	1.00000
-21.2	0	0	386	1.00000
-21.1	0	0	386	1.00000
-21	0	0	386	1.00000
-20.9	0	0	386	1.00000
-20.8	0	0	386	1.00000
-20.7	0	0	386	1.00000
-20.6	0	0	386	1.00000
-20.5	0	0	386	1.00000
-20.4	0	0	386	1.00000
-20.3	0	0	386	1.00000
-20.2	0	0	386	1.00000
-20.1	0	0	386	1.00000
-20	0	0	386	1.00000
-19.9	0	0	386	1.00000
-19.8	0	0	386	1.00000
-19.7	0	0	386	1.00000
-19.6	0	0	386	1.00000
-19.5	0	0	386	1.00000
-19.4	0	0	386	1.00000
-19.3	0	0	386	1.00000
-19.2	0	0	386	1.00000
-19.1	0	0	386	1.00000
-19	0	0	386	1.00000
-18.9	0	0	386	1.00000
-18.8	0	0	386	1.00000
-18.7	0	0	386	1.00000
-18.6	0	0	386	1.00000
-18.5	0	0	386	1.00000
-18.4	0	0	386	1.00000
-18.3	0	0	386	1.00000
-18.2	0	0	386	1.00000
-18.1	0	0	386	1.00000
-18	0	0	386	1.00000
-17.9	0	0	386	1.00000
-17.8	0	0	386	1.00000
-17.7	0	0	386	1.00000
-17.6	0	0	386	1.00000
-17.5	0	0	386	1.00000
-17.4	0	0	386	1.00000
-17.3	0	0	386	1.00000
-17.2	0	0	386	1.00000
-17.1	0	0	386	1.00000
-17	0	0	386	1.00000
-16.9	0	0	386	1.00000
-16.8	0	0	386	1.00000
-16.7	0	0	386	1.00000
-16.6	0	0	386	1.00000
-16.5	0	0	386	1.00000
-16.4	0	0	386	1.00000
-16.3	0	0	386	1.00000
-16.2	0	0	386	1.00000
-16.1	0	0	386	1.00000
-16	0	0	386	1.00000
-15.9	0	0	386	1.00000
-15.8	0	0	386	1.00000
-15.7	0	0	386	1.00000
-15.6	0	0	386	1.00000
-15.5	0	0	386	1.00000
-15.4	0	0	386	1.00000
-15.3	0	0	386	1.00000
-15.2	0	0	386	1.00000
-15.1	0	0	386	1.00000
-15	0	0	386	1.00000
-14.9	0	0	386	1.00000
-14.8	0	0	386	1.00000
-14.7	0	0	386	1.00000
-14.6	0	0	386	1.00000
-14.5	0	0	386	1.00000
-14.4	0	0	386	1.00000
-14.3	0	0	386	1.00000
-14.2	0	0	386	1.00000
-14.1	0	0	386	1.00000
-14	0	0	386	1.00000
-13.9	0	0	386	1.00000
-13.8	0	0	386	1.00000
-13.7	0	0	386	1.00000
-13.6	0	0	386	1.00000
-13.5	0	0	386	1.00000
-13.4	0	0	386	1.00000
-13.3	0	0	386	1.00000
-13.2	0	0	386	1.00000
-13.1	0	0	386	1.00000
-13	0	0	386	1.00000
-12.9	0	0	386	1.00000
-12.8	0	0	386	1.00000
-12.7	0	0	386	1.00000
-12.6	0	0	386	1.00000
-12.5	0	0	386	1.00000
-12.4	0	0	386	1.00000
-12.3	0	0	386	1.00000
-12.2	0	0	386	1.00000
-12.1	0	0	386	1.00000
-12	0	0	386	1.00000
-11.9	0	0	386	1.00000
-11.8	0	0	386	1.00000
-11.7	0	0	386	1.00000
-11.6	0	0	386	1.00000
-11.5	0	0	386	1.00000
-11.4	0	0	386	1.00000
-11.3	0	0	386	1.00000
-11.2	0	0	386	1.00000
-11.1	0	0	386	1.00000
-11	0	0	386	1.00000
-10.9	0	0	386	1.00000
-10.8	0	0	386	1.00000
-10.7	0	0	386	1.00000
-10.6	0	0	386	1.00000
-10.5	0	0	386	1.00000
-10.4	0	0	386	1.00000
-10.3	0	0	386	1.00000
-10.2	0	0	386	1.00000
-10.1	0	0	386	1.00000
-10	0	0	386	1.00000
-9.9	0	0	386	1.00000
-9.8	0	0	386	1.00000
-9.7	0	0	386	1.00000
-9.6	0	0	386	1.00000
-9.5	0	0	386	1.00000
-9.4	0	0	386	1.00000
-9.3	0	0	386	1.00000
-9.2	0	0	386	1.00000
-9.1	0	0	386	1.00000
-9	0	0	386	1.00000
-8.9	0	0	386	1.00000
-8.8	0	0	386	1.00000
-8.7	0	0	386	1.00000
-8.6	0	0	386	1.00000
-8.5	0	0	386	1.00000
-8.4	0	0	386	1.00000
-8.3	0	0	386	1.00000
-8.2	0	0	386	1.00000
-8.1	0	0	386	1.00000
-8	0	0	386	1.00000
-7.9	0	0	386	1.00000
-7.8	0	0	386	1.00000
-7.7	0	0	386	1.00000
-7.6	0	0	386	1.00000
-7.5	0	0	386	1.00000
-7.4	0	0	386	1.00000
-7.3	0	0	386	1.00000
-7.2	0	0	386	1.00000
-7.1	0	0	386	1.00000
-7	0	0	386	1.00000
-6.9	0	0	386	1.00000
-6.8	0	0	386	1.00000
-6.7	0	0	386	1.00000
-6.6	0	0	386	1.00000
-6.5	0	0	386	1.00000
-6.4	0	0	386	1.00000
-6.3	0	0	386	1.00000
-6.2	0	0	386	1.00000
-6.1	0	0	386	1.00000
-6	0	0	386	1.00000
-5.9	0	0	386	1.00000
-5.8	0	0	386	1.00000
-5.7	0	0	386	1.00000
-5.6	0	0	386	1.00000
-5.5	0	0	386	1.00000
-5.4	0	0	386	1.00000
-5.3	0	0	386	1.00000
-5.2	0	0	386	1.00000
-5.1	0	0	386	1.00000
-5	0	0	386	1.00000
-4.9	0	0	386	1.00000
-4.8	0	0	386	1.00000
-4.7	0	0	386	1.00000
-4.6	0	0	386	1.00000
-4.5	0	0	386	1.00000
-4.4	0	0	386	1.00000
-4.3	0	0	386	1.00000
-4.2	0	0	386	1.00000
-4.1	0	0	386	1.00000
-4	0	0	386	1.00000
-3.9	0	0	386	1.00000
-3.8	0	0	386	1.00000
-3.7	0	0	386	1.00000
-3.6	0	0	386	1.00000
-3.5	0	0	386	1.00000
-3.4	0	0	386	1.00000
-3.3	0	0	386	1.00000
-3.2	0	0	386	1.00000
-3.1	0	0	386	1.00000
-3	0	0	386	1.00000
-2.9	0	0	386	1.00000
-2.8	0	0	386	1.00000
-2.7	0	0	386	1.00000
-2.6	0	0	386	1.00000
-2.5	0	0	386	1.00000
-2.4	0	0	386	1.00000
-2.3	0	0	386	1.00000
-2.2	0	0	386	1.00000
-2.1	0	0	386	1.00000
-2	0	0	386	1.00000
-1.9	0	0	386	1.00000
-1.8	0	0	386	1.00000
-1.7	0	0	386	1.00000
-1.6	0	0	386	1.00000
-1.5	0	0	386	1.00000
-1.4	0	0	386	1.00000
-1.3	0	0	386	1.00000
-1.2	0	0	386	1.00000
-1.1	0	0	386	1.00000
-1	0	0	386	1.00000
-0.9	0	0	386	1.00000
-0.8	0	0	386	1.00000
-0.7	0	0	386	1.00000
-0.6	0	0	386	1.00000
-0.5	0	0	386	1.00000
-0.4	0	0	386	1.00000
-0.3	0	0	386	1.00000
-0.2	0	0	386	1.00000
-0.1	0	0	386	1.00000
0	0	0	386	1.00000
0.1	0	0	386	1.00000
0.2	0	0	386	1.00000
0.3	0	0	386	1.00000
0.4	0	0	386	1.00000
0.5	0	0	386	1.00000
0.6	0	0	386	1.00000
0.7	0	0	386	1.00000
0.8	0	0	386	1.00000
0.9	0	0	386	1.00000
1	0	0	386	1.00000
1.1	0	0	386	1.00000
1.2	0	0	386	1.00000
1.3	0	0	386	1.00000
1.4	0	0	386	1.00000
1.5	0	0	386	1.00000
1.6	0	0	386	1.00000
1.7	0	0	386	1.00000
1.8	0	0	386	1.00000
1.9	0	0	386	1.00000
2	0	0	386	1.00000
2.1	0	0	386	1.00000
2.2	0	0	386	1.00000
2.3	0	0	386	1.00000
2.4	0	0	386	1.00000
2.5	0	0	386	1.00000
2.6	0	0	386	1.00000
2.7	0	0	386	1.00000
2.8	0	0	386	1.00000
2.9	0	0	386	1.00000
3	0	0	386	1.00000
3.1	0	0	386	1.00000
3.2	0	0	386	1.00000
3.3	0	0	386	1.00000
3.4	0	0	386	1.00000
3.5	0	0	386	1.00000
3.6	0	0	386	1.00000
3.7	0	0	386	1.00000
3.8	0	0	386	1.00000
3.9	0	0	386	1.00000
4	0	0	386	1.00000
4.1	0	0	386	1.00000
4.2	0	0	386	1.00000
4.3	0	0	386	1.00000
4.4	0	0	386	1.00000
4.5	1	1	386	1.00000
4.6	0	1	385	0.99741
4.7	0	1	385	0.99741
4.8	0	1	385	0.99741
4.9	1	2	385	0.99741
5	1	3	384	0.99482
5.1	0	3	383	0.99223
5.2	1	4	383	0.99223
5.3	0	4	382	0.98964
5.4	0	4	382	0.98964
5.5	1	5	382	0.98964
5.6	0	5	381	0.98705
5.7	2	7	381	0.98705
5.8	1	8	379	0.98187
5.9	1	9	378	0.97927
6	0	9	377	0.97668
6.1	1	10	377	0.97668
6.2	4	14	376	0.97409
6.3	2	16	372	0.96373
6.4	2	18	370	0.95855
6.5	5	23	368	0.95337
6.6	3	26	363	0.94041
6.7	2	28	360	0.93264
6.8	0	28	358	0.92746
6.9	2	30	358	0.92746
7	5	35	356	0.92228
7.1	8	43	351	0.90933
7.2	3	46	343	0.88860
7.3	10	56	340	0.88083
7.4	13	69	330	0.85492
7.5	4	73	317	0.82124
7.6	12	85	313	0.81088
7.7	10	95	301	0.77979
7.8	7	102	291	0.75389
7.9	7	109	284	0.73575
8	13	122	277	0.71762
8.1	7	129	264	0.68394
8.2	8	137	257	0.66580
8.3	10	147	249	0.64508
8.4	9	156	239	0.61917
8.5	10	166	230	0.59585
8.6	7	173	220	0.56995
8.7	9	182	213	0.55181
8.8	16	198	204	0.52850
8.9	11	209	188	0.48705
9	6	215	177	0.45855
9.1	9	224	171	0.44301
9.2	8	232	162	0.41969
9.3	8	240	154	0.39896
9.4	11	251	146	0.37824
9.5	6	257	135	0.34974
9.6	7	264	129	0.33420
9.7	10	274	122	0.31606
9.8	9	283	112	0.29016
9.9	21	304	103	0.26684
10	8	312	82	0.21244
10.1	7	319	74	0.19171
10.2	15	334	67	0.17358
10.3	9	343	52	0.13472
10.4	6	349	43	0.11140
10.5	3	352	37	0.09585
10.6	8	360	34	0.08808
10.7	2	362	26	0.06736
10.8	4	366	24	0.06218
10.9	1	367	20	0.05181
11	5	372	19	0.04922
11.1	2	374	14	0.03627
11.2	1	375	12	0.03109
11.3	4	379	11	0.02850
11.4	1	380	7	0.01813
11.5	1	381	6	0.01554
11.6	2	383	5	0.01295
11.7	1	384	3	0.00777
11.8	0	384	2	0.00518
11.9	0	384	2	0.00518
12	0	384	2	0.00518
12.1	0	384	2	0.00518
12.2	1	385	2	0.00518
12.3	0	385	1	0.00259
12.4	0	385	1	0.00259
12.5	1	386	1	0.00259
; Statistics:
; -----------
; class interval     
; classes            
; count              
; sum                
; mean               
; median class       
; var                
; std                
; min                
; max                
; range              
; Host name
; Job started
; Job done
; Seconds
;
;
;
;
