; classfreq  -v 1 -ci 0.1 -min -47.3
;
;
;
;
;
;
;
;
;
#[min	n	n_cum	n_dcum	f_dcum
-25.2	0	0	370	1.00000
-25.1	0	0	370	1.00000
-25	0	0	370	1.00000
-24.9	0	0	370	1.00000
-24.8	0	0	370	1.00000
-24.7	0	0	370	1.00000
-24.6	0	0	370	1.00000
-24.5	0	0	370	1.00000
-24.4	0	0	370	1.00000
-24.3	0	0	370	1.00000
-24.2	0	0	370	1.00000
-24.1	0	0	370	1.00000
-24	0	0	370	1.00000
-23.9	0	0	370	1.00000
-23.8	0	0	370	1.00000
-23.7	0	0	370	1.00000
-23.6	0	0	370	1.00000
-23.5	0	0	370	1.00000
-23.4	0	0	370	1.00000
-23.3	0	0	370	1.00000
-23.2	0	0	370	1.00000
-23.1	0	0	370	1.00000
-23	0	0	370	1.00000
-22.9	0	0	370	1.00000
-22.8	0	0	370	1.00000
-22.7	0	0	370	1.00000
-22.6	0	0	370	1.00000
-22.5	0	0	370	1.00000
-22.4	0	0	370	1.00000
-22.3	0	0	370	1.00000
-22.2	0	0	370	1.00000
-22.1	0	0	370	1.00000
-22	0	0	370	1.00000
-21.9	0	0	370	1.00000
-21.8	0	0	370	1.00000
-21.7	0	0	370	1.00000
-21.6	0	0	370	1.00000
-21.5	0	0	370	1.00000
-21.4	0	0	370	1.00000
-21.3	0	0	370	1.00000
-21.2	0	0	370	1.00000
-21.1	0	0	370	1.00000
-21	0	0	370	1.00000
-20.9	0	0	370	1.00000
-20.8	0	0	370	1.00000
-20.7	0	0	370	1.00000
-20.6	0	0	370	1.00000
-20.5	0	0	370	1.00000
-20.4	0	0	370	1.00000
-20.3	0	0	370	1.00000
-20.2	0	0	370	1.00000
-20.1	0	0	370	1.00000
-20	0	0	370	1.00000
-19.9	0	0	370	1.00000
-19.8	0	0	370	1.00000
-19.7	0	0	370	1.00000
-19.6	0	0	370	1.00000
-19.5	0	0	370	1.00000
-19.4	0	0	370	1.00000
-19.3	0	0	370	1.00000
-19.2	0	0	370	1.00000
-19.1	0	0	370	1.00000
-19	0	0	370	1.00000
-18.9	0	0	370	1.00000
-18.8	0	0	370	1.00000
-18.7	0	0	370	1.00000
-18.6	0	0	370	1.00000
-18.5	0	0	370	1.00000
-18.4	0	0	370	1.00000
-18.3	0	0	370	1.00000
-18.2	0	0	370	1.00000
-18.1	0	0	370	1.00000
-18	0	0	370	1.00000
-17.9	0	0	370	1.00000
-17.8	0	0	370	1.00000
-17.7	0	0	370	1.00000
-17.6	0	0	370	1.00000
-17.5	0	0	370	1.00000
-17.4	0	0	370	1.00000
-17.3	0	0	370	1.00000
-17.2	0	0	370	1.00000
-17.1	0	0	370	1.00000
-17	0	0	370	1.00000
-16.9	0	0	370	1.00000
-16.8	0	0	370	1.00000
-16.7	0	0	370	1.00000
-16.6	0	0	370	1.00000
-16.5	0	0	370	1.00000
-16.4	0	0	370	1.00000
-16.3	0	0	370	1.00000
-16.2	0	0	370	1.00000
-16.1	0	0	370	1.00000
-16	0	0	370	1.00000
-15.9	0	0	370	1.00000
-15.8	0	0	370	1.00000
-15.7	0	0	370	1.00000
-15.6	0	0	370	1.00000
-15.5	0	0	370	1.00000
-15.4	0	0	370	1.00000
-15.3	0	0	370	1.00000
-15.2	0	0	370	1.00000
-15.1	0	0	370	1.00000
-15	0	0	370	1.00000
-14.9	0	0	370	1.00000
-14.8	0	0	370	1.00000
-14.7	0	0	370	1.00000
-14.6	0	0	370	1.00000
-14.5	0	0	370	1.00000
-14.4	0	0	370	1.00000
-14.3	0	0	370	1.00000
-14.2	0	0	370	1.00000
-14.1	0	0	370	1.00000
-14	0	0	370	1.00000
-13.9	0	0	370	1.00000
-13.8	0	0	370	1.00000
-13.7	0	0	370	1.00000
-13.6	0	0	370	1.00000
-13.5	0	0	370	1.00000
-13.4	0	0	370	1.00000
-13.3	0	0	370	1.00000
-13.2	0	0	370	1.00000
-13.1	0	0	370	1.00000
-13	0	0	370	1.00000
-12.9	0	0	370	1.00000
-12.8	0	0	370	1.00000
-12.7	0	0	370	1.00000
-12.6	0	0	370	1.00000
-12.5	0	0	370	1.00000
-12.4	0	0	370	1.00000
-12.3	0	0	370	1.00000
-12.2	0	0	370	1.00000
-12.1	0	0	370	1.00000
-12	0	0	370	1.00000
-11.9	0	0	370	1.00000
-11.8	0	0	370	1.00000
-11.7	0	0	370	1.00000
-11.6	0	0	370	1.00000
-11.5	0	0	370	1.00000
-11.4	0	0	370	1.00000
-11.3	0	0	370	1.00000
-11.2	0	0	370	1.00000
-11.1	0	0	370	1.00000
-11	0	0	370	1.00000
-10.9	0	0	370	1.00000
-10.8	0	0	370	1.00000
-10.7	0	0	370	1.00000
-10.6	0	0	370	1.00000
-10.5	0	0	370	1.00000
-10.4	0	0	370	1.00000
-10.3	0	0	370	1.00000
-10.2	0	0	370	1.00000
-10.1	0	0	370	1.00000
-10	0	0	370	1.00000
-9.9	0	0	370	1.00000
-9.8	0	0	370	1.00000
-9.7	0	0	370	1.00000
-9.6	0	0	370	1.00000
-9.5	0	0	370	1.00000
-9.4	0	0	370	1.00000
-9.3	0	0	370	1.00000
-9.2	0	0	370	1.00000
-9.1	0	0	370	1.00000
-9	0	0	370	1.00000
-8.9	0	0	370	1.00000
-8.8	0	0	370	1.00000
-8.7	0	0	370	1.00000
-8.6	0	0	370	1.00000
-8.5	0	0	370	1.00000
-8.4	0	0	370	1.00000
-8.3	0	0	370	1.00000
-8.2	0	0	370	1.00000
-8.1	0	0	370	1.00000
-8	0	0	370	1.00000
-7.9	0	0	370	1.00000
-7.8	0	0	370	1.00000
-7.7	0	0	370	1.00000
-7.6	0	0	370	1.00000
-7.5	0	0	370	1.00000
-7.4	0	0	370	1.00000
-7.3	0	0	370	1.00000
-7.2	0	0	370	1.00000
-7.1	0	0	370	1.00000
-7	0	0	370	1.00000
-6.9	0	0	370	1.00000
-6.8	0	0	370	1.00000
-6.7	0	0	370	1.00000
-6.6	0	0	370	1.00000
-6.5	0	0	370	1.00000
-6.4	0	0	370	1.00000
-6.3	0	0	370	1.00000
-6.2	0	0	370	1.00000
-6.1	0	0	370	1.00000
-6	0	0	370	1.00000
-5.9	0	0	370	1.00000
-5.8	0	0	370	1.00000
-5.7	0	0	370	1.00000
-5.6	0	0	370	1.00000
-5.5	0	0	370	1.00000
-5.4	0	0	370	1.00000
-5.3	0	0	370	1.00000
-5.2	0	0	370	1.00000
-5.1	0	0	370	1.00000
-5	0	0	370	1.00000
-4.9	0	0	370	1.00000
-4.8	0	0	370	1.00000
-4.7	0	0	370	1.00000
-4.6	0	0	370	1.00000
-4.5	0	0	370	1.00000
-4.4	0	0	370	1.00000
-4.3	0	0	370	1.00000
-4.2	0	0	370	1.00000
-4.1	0	0	370	1.00000
-4	0	0	370	1.00000
-3.9	0	0	370	1.00000
-3.8	0	0	370	1.00000
-3.7	0	0	370	1.00000
-3.6	0	0	370	1.00000
-3.5	0	0	370	1.00000
-3.4	0	0	370	1.00000
-3.3	0	0	370	1.00000
-3.2	0	0	370	1.00000
-3.1	0	0	370	1.00000
-3	0	0	370	1.00000
-2.9	0	0	370	1.00000
-2.8	0	0	370	1.00000
-2.7	0	0	370	1.00000
-2.6	0	0	370	1.00000
-2.5	0	0	370	1.00000
-2.4	0	0	370	1.00000
-2.3	0	0	370	1.00000
-2.2	0	0	370	1.00000
-2.1	0	0	370	1.00000
-2	0	0	370	1.00000
-1.9	0	0	370	1.00000
-1.8	0	0	370	1.00000
-1.7	0	0	370	1.00000
-1.6	0	0	370	1.00000
-1.5	0	0	370	1.00000
-1.4	0	0	370	1.00000
-1.3	0	0	370	1.00000
-1.2	0	0	370	1.00000
-1.1	0	0	370	1.00000
-1	0	0	370	1.00000
-0.9	0	0	370	1.00000
-0.8	0	0	370	1.00000
-0.7	0	0	370	1.00000
-0.6	0	0	370	1.00000
-0.5	0	0	370	1.00000
-0.4	0	0	370	1.00000
-0.3	0	0	370	1.00000
-0.2	0	0	370	1.00000
-0.1	0	0	370	1.00000
0	0	0	370	1.00000
0.1	0	0	370	1.00000
0.2	0	0	370	1.00000
0.3	0	0	370	1.00000
0.4	0	0	370	1.00000
0.5	0	0	370	1.00000
0.6	0	0	370	1.00000
0.7	0	0	370	1.00000
0.8	0	0	370	1.00000
0.9	0	0	370	1.00000
1	0	0	370	1.00000
1.1	0	0	370	1.00000
1.2	0	0	370	1.00000
1.3	0	0	370	1.00000
1.4	0	0	370	1.00000
1.5	0	0	370	1.00000
1.6	0	0	370	1.00000
1.7	0	0	370	1.00000
1.8	0	0	370	1.00000
1.9	0	0	370	1.00000
2	0	0	370	1.00000
2.1	0	0	370	1.00000
2.2	0	0	370	1.00000
2.3	0	0	370	1.00000
2.4	0	0	370	1.00000
2.5	0	0	370	1.00000
2.6	0	0	370	1.00000
2.7	0	0	370	1.00000
2.8	0	0	370	1.00000
2.9	0	0	370	1.00000
3	0	0	370	1.00000
3.1	0	0	370	1.00000
3.2	0	0	370	1.00000
3.3	0	0	370	1.00000
3.4	0	0	370	1.00000
3.5	0	0	370	1.00000
3.6	0	0	370	1.00000
3.7	0	0	370	1.00000
3.8	0	0	370	1.00000
3.9	0	0	370	1.00000
4	0	0	370	1.00000
4.1	0	0	370	1.00000
4.2	0	0	370	1.00000
4.3	0	0	370	1.00000
4.4	1	1	370	1.00000
4.5	0	1	369	0.99730
4.6	0	1	369	0.99730
4.7	0	1	369	0.99730
4.8	0	1	369	0.99730
4.9	1	2	369	0.99730
5	1	3	368	0.99459
5.1	0	3	367	0.99189
5.2	0	3	367	0.99189
5.3	0	3	367	0.99189
5.4	1	4	367	0.99189
5.5	0	4	366	0.98919
5.6	2	6	366	0.98919
5.7	1	7	364	0.98378
5.8	0	7	363	0.98108
5.9	0	7	363	0.98108
6	2	9	363	0.98108
6.1	0	9	361	0.97568
6.2	2	11	361	0.97568
6.3	4	15	359	0.97027
6.4	5	20	355	0.95946
6.5	4	24	350	0.94595
6.6	0	24	346	0.93514
6.7	3	27	346	0.93514
6.8	0	27	343	0.92703
6.9	2	29	343	0.92703
7	5	34	341	0.92162
7.1	9	43	336	0.90811
7.2	8	51	327	0.88378
7.3	5	56	319	0.86216
7.4	7	63	314	0.84865
7.5	10	73	307	0.82973
7.6	7	80	297	0.80270
7.7	7	87	290	0.78378
7.8	8	95	283	0.76486
7.9	9	104	275	0.74324
8	9	113	266	0.71892
8.1	14	127	257	0.69459
8.2	17	144	243	0.65676
8.3	1	145	226	0.61081
8.4	5	150	225	0.60811
8.5	12	162	220	0.59459
8.6	12	174	208	0.56216
8.7	11	185	196	0.52973
8.8	12	197	185	0.50000
8.9	8	205	173	0.46757
9	7	212	165	0.44595
9.1	6	218	158	0.42703
9.2	9	227	152	0.41081
9.3	8	235	143	0.38649
9.4	14	249	135	0.36486
9.5	7	256	121	0.32703
9.6	6	262	114	0.30811
9.7	11	273	108	0.29189
9.8	8	281	97	0.26216
9.9	9	290	89	0.24054
10	11	301	80	0.21622
10.1	15	316	69	0.18649
10.2	9	325	54	0.14595
10.3	11	336	45	0.12162
10.4	6	342	34	0.09189
10.5	4	346	28	0.07568
10.6	2	348	24	0.06486
10.7	4	352	22	0.05946
10.8	3	355	18	0.04865
10.9	2	357	15	0.04054
11	4	361	13	0.03514
11.1	2	363	9	0.02432
11.2	1	364	7	0.01892
11.3	3	367	6	0.01622
11.4	0	367	3	0.00811
11.5	1	368	3	0.00811
11.6	0	368	2	0.00541
11.7	0	368	2	0.00541
11.8	0	368	2	0.00541
11.9	0	368	2	0.00541
12	1	369	2	0.00541
12.1	0	369	1	0.00270
12.2	0	369	1	0.00270
12.3	1	370	1	0.00270
; Statistics:
; -----------
; class interval     
; classes            
; count              
; sum                
; mean               
; median class       
; var                
; std                
; min                
; max                
; range              
; Host name
; Job started
; Job done
; Seconds
;
;
;
;
