#score	occ	co	cco	dCDF
-44	5312	123459	21017719	0.99416
-43.9	5794	129253	21011925	0.993886
-43.8	6012	135265	21005913	0.993602
-43.7	6374	141639	20999539	0.9933
-43.6	5588	147227	20993951	0.993036
-43.5	6229	153456	20987722	0.992741
-43.4	7049	160505	20980673	0.992408
-43.3	6312	166817	20974361	0.992109
-43.2	6672	173489	20967689	0.991794
-43.1	7699	181188	20959990	0.99143
-43	7429	188617	20952561	0.991078
-42.9	7724	196341	20944837	0.990713
-42.8	7908	204249	20936929	0.990339
-42.7	7976	212225	20928953	0.989962
-42.6	7839	220064	20921114	0.989591
-42.5	8223	228287	20912891	0.989202
-42.4	9089	237376	20903802	0.988772
-42.3	8518	245894	20895284	0.988369
-42.2	9084	254978	20886200	0.987939
-42.1	9561	264539	20876639	0.987487
-42	9929	274468	20866710	0.987017
-41.9	10152	284620	20856558	0.986537
-41.8	10586	295206	20845972	0.986036
-41.7	11270	306476	20834702	0.985503
-41.6	10093	316569	20824609	0.985026
-41.5	11047	327616	20813562	0.984503
-41.4	11295	338911	20802267	0.983969
-41.3	10613	349524	20791654	0.983467
-41.2	11918	361442	20779736	0.982903
-41.1	12106	373548	20767630	0.982331
-41	12528	386076	20755102	0.981738
-40.9	13000	399076	20742102	0.981123
-40.8	13880	412956	20728222	0.980467
-40.7	13404	426360	20714818	0.979833
-40.6	13261	439621	20701557	0.979205
-40.5	13611	453232	20687946	0.978562
-40.4	13920	467152	20674026	0.977903
-40.3	14799	481951	20659227	0.977203
-40.2	14877	496828	20644350	0.9765
-40.1	15767	512595	20628583	0.975754
-40	15413	528008	20613170	0.975025
-39.9	15873	543881	20597297	0.974274
-39.8	15781	559662	20581516	0.973527
-39.7	15876	575538	20565640	0.972776
-39.6	15737	591275	20549903	0.972032
-39.5	16947	608222	20532956	0.97123
-39.4	17314	625536	20515642	0.970411
-39.3	18166	643702	20497476	0.969552
-39.2	18852	662554	20478624	0.96866
-39.1	20049	682603	20458575	0.967712
-39	20376	702979	20438199	0.966748
-38.9	21321	724300	20416878	0.96574
-38.8	22310	746610	20394568	0.964685
-38.7	24065	770675	20370503	0.963546
-38.6	23003	793678	20347500	0.962458
-38.5	24162	817840	20323338	0.961315
-38.4	24813	842653	20298525	0.960142
-38.3	26171	868824	20272354	0.958904
-38.2	25655	894479	20246699	0.95769
-38.1	27569	922048	20219130	0.956386
-38	27476	949524	20191654	0.955087
-37.9	28891	978415	20162763	0.95372
-37.8	29876	1008291	20132887	0.952307
-37.7	31148	1039439	20101739	0.950833
-37.6	31092	1070531	20070647	0.949363
-37.5	31085	1101616	20039562	0.947892
-37.4	32723	1134339	20006839	0.946345
-37.3	31340	1165679	19975499	0.944862
-37.2	33916	1199595	19941583	0.943258
-37.1	35110	1234705	19906473	0.941597
-37	34409	1269114	19872064	0.93997
-36.9	36138	1305252	19835926	0.93826
-36.8	36510	1341762	19799416	0.936533
-36.7	37472	1379234	19761944	0.934761
-36.6	37132	1416366	19724812	0.933004
-36.5	37282	1453648	19687530	0.931241
-36.4	37274	1490922	19650256	0.929478
-36.3	37593	1528515	19612663	0.9277
-36.2	37557	1566072	19575106	0.925923
-36.1	39191	1605263	19535915	0.924069
-36	39705	1644968	19496210	0.922191
-35.9	39849	1684817	19456361	0.920306
-35.8	41426	1726243	19414935	0.918347
-35.7	40862	1767105	19374073	0.916414
-35.6	41707	1808812	19332366	0.914441
-35.5	41481	1850293	19290885	0.912479
-35.4	43000	1893293	19247885	0.910445
-35.3	43594	1936887	19204291	0.908383
-35.2	42261	1979148	19162030	0.906384
-35.1	43735	2022883	19118295	0.904316
-35	43392	2066275	19074903	0.902263
-34.9	44689	2110964	19030214	0.900149
-34.8	45800	2156764	18984414	0.897983
-34.7	46180	2202944	18938234	0.895798
-34.6	46303	2249247	18891931	0.893608
-34.5	45872	2295119	18846059	0.891438
-34.4	46334	2341453	18799725	0.889247
-34.3	47187	2388640	18752538	0.887015
-34.2	47329	2435969	18705209	0.884776
-34.1	46439	2482408	18658770	0.882579
-34	49991	2532399	18608779	0.880215
-33.9	49460	2581859	18559319	0.877875
-33.8	49882	2631741	18509437	0.875516
-33.7	51800	2683541	18457637	0.873066
-33.6	50595	2734136	18407042	0.870672
-33.5	50477	2784613	18356565	0.868285
-33.4	52679	2837292	18303886	0.865793
-33.3	51798	2889090	18252088	0.863343
-33.2	51319	2940409	18200769	0.860916
-33.1	51131	2991540	18149638	0.858497
-33	51377	3042917	18098261	0.856067
-32.9	51360	3094277	18046901	0.853637
-32.8	52403	3146680	17994498	0.851159
-32.7	51960	3198640	17942538	0.848701
-32.6	52644	3251284	17889894	0.846211
-32.5	54638	3305922	17835256	0.843626
-32.4	56509	3362431	17778747	0.840953
-32.3	55693	3418124	17723054	0.838319
-32.2	56180	3474304	17666874	0.835662
-32.1	59382	3533686	17607492	0.832853
-32	60716	3594402	17546776	0.829981
-31.9	61200	3655602	17485576	0.827086
-31.8	64413	3720015	17421163	0.824039
-31.7	65235	3785250	17355928	0.820954
-31.6	65773	3851023	17290155	0.817843
-31.5	68147	3919170	17222008	0.814619
-31.4	68373	3987543	17153635	0.811385
-31.3	96967	4084510	17056668	0.806798
-31.2	71312	4155822	16985356	0.803425
-31.1	78946	4234768	16906410	0.799691
-31	74665	4309433	16831745	0.796159
-30.9	74558	4383991	16757187	0.792633
-30.8	77107	4461098	16680080	0.788985
-30.7	77870	4538968	16602210	0.785302
-30.6	78356	4617324	16523854	0.781596
-30.5	79690	4697014	16444164	0.777826
-30.4	81812	4778826	16362352	0.773956
-30.3	79973	4858799	16282379	0.770174
-30.2	84307	4943106	16198072	0.766186
-30.1	83599	5026705	16114473	0.762232
-30	84591	5111296	16029882	0.75823
-29.9	84537	5195833	15945345	0.754232
-29.8	86806	5282639	15858539	0.750126
-29.7	87650	5370289	15770889	0.74598
-29.6	87567	5457856	15683322	0.741838
-29.5	87090	5544946	15596232	0.737718
-29.4	89040	5633986	15507192	0.733507
-29.3	86666	5720652	15420526	0.729407
-29.2	88649	5809301	15331877	0.725214
-29.1	87364	5896665	15244513	0.721082
-29	88085	5984750	15156428	0.716915
-28.9	88813	6073563	15067615	0.712714
-28.8	87423	6160986	14980192	0.708579
-28.7	90561	6251547	14889631	0.704295
-28.6	90214	6341761	14799417	0.700028
-28.5	90003	6431764	14709414	0.695771
-28.4	89054	6520818	14620360	0.691558
-28.3	85551	6606369	14534809	0.687512
-28.2	88519	6694888	14446290	0.683325
-28.1	84677	6779565	14361613	0.679319
-28	85320	6864885	14276293	0.675284
-27.9	84338	6949223	14191955	0.671294
-27.8	83265	7032488	14108690	0.667356
-27.7	82142	7114630	14026548	0.663471
-27.6	83168	7197798	13943380	0.659537
-27.5	83557	7281355	13859823	0.655584
-27.4	84600	7365955	13775223	0.651583
-27.3	81171	7447126	13694052	0.647743
-27.2	84669	7531795	13609383	0.643738
-27.1	83091	7614886	13526292	0.639808
-27	83705	7698591	13442587	0.635849
-26.9	85646	7784237	13356941	0.631797
-26.8	85143	7869380	13271798	0.62777
-26.7	83257	7952637	13188541	0.623832
-26.6	84129	8036766	13104412	0.619852
-26.5	83392	8120158	13021020	0.615908
-26.4	84909	8205067	12936111	0.611892
-26.3	83058	8288125	12853053	0.607963
-26.2	84471	8372596	12768582	0.603967
-26.1	85254	8457850	12683328	0.599935
-26	82633	8540483	12600695	0.596026
-25.9	82880	8623363	12517815	0.592106
-25.8	83663	8707026	12434152	0.588148
-25.7	81636	8788662	12352516	0.584287
-25.6	86194	8874856	12266322	0.58021
-25.5	83085	8957941	12183237	0.57628
-25.4	83252	9041193	12099985	0.572342
-25.3	84166	9125359	12015819	0.568361
-25.2	85440	9210799	11930379	0.56432
-25.1	86559	9297358	11843820	0.560225
-25	85611	9382969	11758209	0.556176
-24.9	87182	9470151	11671027	0.552052
-24.8	87957	9558108	11583070	0.547891
-24.7	90143	9648251	11492927	0.543628
-24.6	92753	9741004	11400174	0.53924
-24.5	92477	9833481	11307697	0.534866
-24.4	94031	9927512	11213666	0.530418
-24.3	93958	10021470	11119708	0.525974
-24.2	97475	10118945	11022233	0.521363
-24.1	96101	10215046	10926132	0.516818
-24	98577	10313623	10827555	0.512155
-23.9	97685	10411308	10729870	0.507534
-23.8	100546	10511854	10629324	0.502778
-23.7	100497	10612351	10528827	0.498025
-23.6	101002	10713353	10427825	0.493247
-23.5	100916	10814269	10326909	0.488474
-23.4	100289	10914558	10226620	0.48373
-23.3	104563	11019121	10122057	0.478784
-23.2	104259	11123380	10017798	0.473852
-23.1	103089	11226469	9914709	0.468976
-23	102841	11329310	9811868	0.464112
-22.9	102985	11432295	9708883	0.45924
-22.8	100296	11532591	9608587	0.454496
-22.7	101508	11634099	9507079	0.449695
-22.6	101407	11735506	9405672	0.444898
-22.5	99398	11834904	9306274	0.440197
-22.4	102401	11937305	9203873	0.435353
-22.3	99586	12036891	9104287	0.430642
-22.2	100768	12137659	9003519	0.425876
-22.1	101101	12238760	8902418	0.421094
-22	100437	12339197	8801981	0.416343
-21.9	100418	12439615	8701563	0.411593
-21.8	99053	12538668	8602510	0.406908
-21.7	98510	12637178	8504000	0.402248
-21.6	96355	12733533	8407645	0.39769
-21.5	95320	12828853	8312325	0.393182
-21.4	92808	12921661	8219517	0.388792
-21.3	94152	13015813	8125365	0.384338
-21.2	89711	13105524	8035654	0.380095
-21.1	90206	13195730	7945448	0.375828
-21	88076	13283806	7857372	0.371662
-20.9	86816	13370622	7770556	0.367555
-20.8	86659	13457281	7683897	0.363456
-20.7	81812	13539093	7602085	0.359587
-20.6	82086	13621179	7519999	0.355704
-20.5	81454	13702633	7438545	0.351851
-20.4	81134	13783767	7357411	0.348013
-20.3	80153	13863920	7277258	0.344222
-20.2	78051	13941971	7199207	0.34053
-20.1	79290	14021261	7119917	0.33678
-20	78256	14099517	7041661	0.333078
-19.9	77510	14177027	6964151	0.329412
-19.8	77434	14254461	6886717	0.325749
-19.7	79462	14333923	6807255	0.32199
-19.6	75678	14409601	6731577	0.318411
-19.5	75519	14485120	6656058	0.314839
-19.4	74259	14559379	6581799	0.311326
-19.3	73501	14632880	6508298	0.307849
-19.2	73752	14706632	6434546	0.304361
-19.1	71370	14778002	6363176	0.300985
-19	72708	14850710	6290468	0.297546
-18.9	71142	14921852	6219326	0.294181
-18.8	74451	14996303	6144875	0.290659
-18.7	70324	15066627	6074551	0.287333
-18.6	70304	15136931	6004247	0.284007
-18.5	69236	15206167	5935011	0.280732
-18.4	68296	15274463	5866715	0.277502
-18.3	69472	15343935	5797243	0.274216
-18.2	68213	15412148	5729030	0.270989
-18.1	66529	15478677	5662501	0.267842
-18	67615	15546292	5594886	0.264644
-17.9	69291	15615583	5525595	0.261366
-17.8	68750	15684333	5456845	0.258115
-17.7	70336	15754669	5386509	0.254788
-17.6	68891	15823560	5317618	0.251529
-17.5	70288	15893848	5247330	0.248204
-17.4	70336	15964184	5176994	0.244877
-17.3	71154	16035338	5105840	0.241512
-17.2	70928	16106266	5034912	0.238157
-17.1	72046	16178312	4962866	0.234749
-17	72397	16250709	4890469	0.231324
-16.9	72118	16322827	4818351	0.227913
-16.8	74885	16397712	4743466	0.224371
-16.7	72297	16470009	4671169	0.220951
-16.6	73803	16543812	4597366	0.21746
-16.5	73093	16616905	4524273	0.214003
-16.4	72343	16689248	4451930	0.210581
-16.3	71340	16760588	4380590	0.207207
-16.2	68946	16829534	4311644	0.203945
-16.1	72703	16902237	4238941	0.200506
-16	70562	16972799	4168379	0.197169
-15.9	70394	17043193	4097985	0.193839
-15.8	68239	17111432	4029746	0.190611
-15.7	67958	17179390	3961788	0.187397
-15.6	68552	17247942	3893236	0.184154
-15.5	65804	17313746	3827432	0.181042
-15.4	66235	17379981	3761197	0.177909
-15.3	66312	17446293	3694885	0.174772
-15.2	64521	17510814	3630364	0.17172
-15.1	64810	17575624	3565554	0.168654
-15	65522	17641146	3500032	0.165555
-14.9	61737	17702883	3438295	0.162635
-14.8	63509	17766392	3374786	0.159631
-14.7	62833	17829225	3311953	0.156659
-14.6	61152	17890377	3250801	0.153766
-14.5	60850	17951227	3189951	0.150888
-14.4	55961	18007188	3133990	0.148241
-14.3	56960	18064148	3077030	0.145547
-14.2	54510	18118658	3022520	0.142968
-14.1	54005	18172663	2968515	0.140414
-14	52557	18225220	2915958	0.137928
-13.9	50070	18275290	2865888	0.13556
-13.8	48528	18323818	2817360	0.133264
-13.7	49199	18373017	2768161	0.130937
-13.6	47728	18420745	2720433	0.128679
-13.5	44822	18465567	2675611	0.126559
-13.4	44310	18509877	2631301	0.124463
-13.3	43506	18553383	2587795	0.122405
-13.2	43091	18596474	2544704	0.120367
-13.1	42875	18639349	2501829	0.118339
-13	42726	18682075	2459103	0.116318
-12.9	41162	18723237	2417941	0.114371
-12.8	39391	18762628	2378550	0.112508
-12.7	38240	18800868	2340310	0.110699
-12.6	38339	18839207	2301971	0.108886
-12.5	38466	18877673	2263505	0.107066
-12.4	38176	18915849	2225329	0.10526
-12.3	37333	18953182	2187996	0.103495
-12.2	36489	18989671	2151507	0.101769
-12.1	35782	19025453	2115725	0.100076
-12	35146	19060599	2080579	0.0984136
-11.9	34416	19095015	2046163	0.0967857
-11.8	33782	19128797	2012381	0.0951877
-11.7	34098	19162895	1978283	0.0935749
-11.6	34451	19197346	1943832	0.0919453
-11.5	35218	19232564	1908614	0.0902795
-11.4	31230	19263794	1877384	0.0888022
-11.3	30299	19294093	1847085	0.0873691
-11.2	31393	19325486	1815692	0.0858841
-11.1	30405	19355891	1785287	0.084446
-11	29751	19385642	1755536	0.0830387
-10.9	31723	19417365	1723813	0.0815382
-10.8	29878	19447243	1693935	0.0801249
-10.7	29475	19476718	1664460	0.0787307
-10.6	29446	19506164	1635014	0.0773379
-10.5	31109	19537273	1603905	0.0758664
-10.4	30362	19567635	1573543	0.0744302
-10.3	30648	19598283	1542895	0.0729806
-10.2	29546	19627829	1513349	0.071583
-10.1	29444	19657273	1483905	0.0701903
-10	29885	19687158	1454020	0.0687767
-9.9	29459	19716617	1424561	0.0673832
-9.8	31364	19747981	1393197	0.0658997
-9.7	30913	19778894	1362284	0.0644375
-9.6	30272	19809166	1332012	0.0630056
-9.5	30262	19839428	1301750	0.0615741
-9.4	29621	19869049	1272129	0.060173
-9.3	28434	19897483	1243695	0.0588281
-9.2	29872	19927355	1213823	0.0574151
-9.1	30011	19957366	1183812	0.0559956
-9	27900	19985266	1155912	0.0546759
-8.9	26379	20011645	1129533	0.0534281
-8.8	26013	20037658	1103520	0.0521977
-8.7	28052	20065710	1075468	0.0508708
-8.6	26015	20091725	1049453	0.0496402
-8.5	25669	20117394	1023784	0.0484261
-8.4	24972	20142366	998812	0.0472449
-8.3	24203	20166569	974609	0.0461
-8.2	51701	20218270	922908	0.0436545
-8.1	24516	20242786	898392	0.0424949
-8	25646	20268432	872746	0.0412818
-7.9	23598	20292030	849148	0.0401656
-7.8	21822	20313852	827326	0.0391334
-7.7	22336	20336188	804990	0.0380769
-7.6	21551	20357739	783439	0.0370575
-7.5	22039	20379778	761400	0.036015
-7.4	20615	20400393	740785	0.0350399
-7.3	21269	20421662	719516	0.0340339
-7.2	19525	20441187	699991	0.0331103
-7.1	18525	20459712	681466	0.0322341
-7	17715	20477427	663751	0.0313961
-6.9	19215	20496642	644536	0.0304872
-6.8	17897	20514539	626639	0.0296407
-6.7	16210	20530749	610429	0.0288739
-6.6	15374	20546123	595055	0.0281467
-6.5	15103	20561226	579952	0.0274323
-6.4	14203	20575429	565749	0.0267605
-6.3	13643	20589072	552106	0.0261152
-6.2	13557	20602629	538549	0.0254739
-6.1	14753	20617382	523796	0.0247761
-6	12953	20630335	510843	0.0241634
-5.9	12309	20642644	498534	0.0235812
-5.8	12531	20655175	486003	0.0229885
-5.7	11498	20666673	474505	0.0224446
-5.6	11235	20677908	463270	0.0219132
-5.5	11852	20689760	451418	0.0213525
-5.4	10379	20700139	441039	0.0208616
-5.3	9943	20710082	431096	0.0203913
-5.2	10591	20720673	420505	0.0198903
-5.1	10374	20731047	410131	0.0193996
-5	9754	20740801	400377	0.0189383
-4.9	9197	20749998	391180	0.0185032
-4.8	9693	20759691	381487	0.0180447
-4.7	9463	20769154	372024	0.0175971
-4.6	8449	20777603	363575	0.0171975
-4.5	8223	20785826	355352	0.0168085
-4.4	8451	20794277	346901	0.0164088
-4.3	8574	20802851	338327	0.0160032
-4.2	7863	20810714	330464	0.0156313
-4.1	7225	20817939	323239	0.0152895
-4	7783	20825722	315456	0.0149214
-3.9	7479	20833201	307977	0.0145676
-3.8	6890	20840091	301087	0.0142417
-3.7	7312	20847403	293775	0.0138959
-3.6	7327	20854730	286448	0.0135493
-3.5	6868	20861598	279580	0.0132244
-3.4	6490	20868088	273090	0.0129174
-3.3	7793	20875881	265297	0.0125488
-3.2	7034	20882915	258263	0.0122161
-3.1	6791	20889706	251472	0.0118949
-3	7143	20896849	244329	0.011557
-2.9	6928	20903777	237401	0.0112293
-2.8	6180	20909957	231221	0.010937
-2.7	6999	20916956	224222	0.0106059
-2.6	7213	20924169	217009	0.0102648
-2.5	6613	20930782	210396	0.00995195
-2.4	6200	20936982	204196	0.00965869
-2.3	5978	20942960	198218	0.00937592
-2.2	7044	20950004	191174	0.00904273
-2.1	6692	20956696	184482	0.00872619
-2	5666	20962362	178816	0.00845819
-1.9	6706	20969068	172110	0.00814098
-1.8	6197	20975265	165913	0.00784786
-1.7	5247	20980512	160666	0.00759967
-1.6	5127	20985639	155539	0.00735716
-1.5	5266	20990905	150273	0.00710807
-1.4	5355	20996260	144918	0.00685477
-1.3	5040	21001300	139878	0.00661638
-1.2	5046	21006346	134832	0.0063777
-1.1	6352	21012698	128480	0.00607724
-1	4283	21016981	124197	0.00587465
-0.9	4853	21021834	119344	0.0056451
-0.8	4714	21026548	114630	0.00542212
-0.7	4541	21031089	110089	0.00520733
-0.6	4475	21035564	105614	0.00499565
-0.5	4136	21039700	101478	0.00480002
-0.4	4525	21044225	96953	0.00458598
-0.3	3857	21048082	93096	0.00440354
-0.2	3999	21052081	89097	0.00421438
-0.1	4089	21056170	85008	0.00402097
0	3561	21059731	81447	0.00385253
0.1	3630	21063361	77817	0.00368083
0.2	3139	21066500	74678	0.00353235
0.3	3545	21070045	71133	0.00336467
0.4	2713	21072758	68420	0.00323634
0.5	2291	21075049	66129	0.00312797
0.6	2574	21077623	63555	0.00300622
0.7	2614	21080237	60941	0.00288257
0.8	2429	21082666	58512	0.00276768
0.9	2233	21084899	56279	0.00266206
1	2209	21087108	54070	0.00255757
1.1	1688	21088796	52382	0.00247772
1.2	1779	21090575	50603	0.00239358
1.3	1813	21092388	48790	0.00230782
1.4	1905	21094293	46885	0.00221771
1.5	1640	21095933	45245	0.00214014
1.6	1384	21097317	43861	0.00207467
1.7	1586	21098903	42275	0.00199965
1.8	1540	21100443	40735	0.00192681
1.9	1464	21101907	39271	0.00185756
2	1107	21103014	38164	0.0018052
2.1	1597	21104611	36567	0.00172966
2.2	1505	21106116	35062	0.00165847
2.3	1166	21107282	33896	0.00160332
2.4	1026	21108308	32870	0.00155479
2.5	1208	21109516	31662	0.00149765
2.6	1030	21110546	30632	0.00144893
2.7	963	21111509	29669	0.00140337
2.8	944	21112453	28725	0.00135872
2.9	1003	21113456	27722	0.00131128
3	821	21114277	26901	0.00127245
3.1	841	21115118	26060	0.00123267
3.2	838	21115956	25222	0.00119303
3.3	788	21116744	24434	0.00115575
3.4	723	21117467	23711	0.00112156
3.5	732	21118199	22979	0.00108693
3.6	685	21118884	22294	0.00105453
3.7	659	21119543	21635	0.00102336
3.8	681	21120224	20954	0.000991146
3.9	630	21120854	20324	0.000961347
4	691	21121545	19633	0.000928662
4.1	608	21122153	19025	0.000899903
4.2	773	21122926	18252	0.000863339
4.3	646	21123572	17606	0.000832782
4.4	731	21124303	16875	0.000798205
4.5	713	21125016	16162	0.00076448
4.6	527	21125543	15635	0.000739552
4.7	674	21126217	14961	0.000707671
4.8	492	21126709	14469	0.000684399
4.9	1115	21127824	13354	0.000631658
5	632	21128456	12722	0.000601764
5.1	621	21129077	12101	0.00057239
5.2	577	21129654	11524	0.000545097
5.3	410	21130064	11114	0.000525704
5.4	565	21130629	10549	0.000498979
5.5	566	21131195	9983	0.000472206
5.6	436	21131631	9547	0.000451583
5.7	398	21132029	9149	0.000432757
5.8	449	21132478	8700	0.000411519
5.9	362	21132840	8338	0.000394396
6	436	21133276	7902	0.000373773
6.1	534	21133810	7368	0.000348514
6.2	428	21134238	6940	0.000328269
6.3	463	21134701	6477	0.000306369
6.4	326	21135027	6151	0.000290949
6.5	355	21135382	5796	0.000274157
6.6	601	21135983	5195	0.000245729
6.7	356	21136339	4839	0.00022889
6.8	389	21136728	4450	0.00021049
6.9	347	21137075	4103	0.000194076
7	294	21137369	3809	0.00018017
7.1	303	21137672	3506	0.000165837
7.2	307	21137979	3199	0.000151316
7.3	248	21138227	2951	0.000139585
7.4	219	21138446	2732	0.000129226
7.5	217	21138663	2515	0.000118962
7.6	220	21138883	2295	0.000108556
7.7	172	21139055	2123	0.00010042
7.8	126	21139181	1997	9.44602E-05
7.9	156	21139337	1841	8.70812E-05
8	142	21139479	1699	8.03645E-05
8.1	159	21139638	1540	7.28436E-05
8.2	207	21139845	1333	6.30523E-05
8.3	164	21140009	1169	5.52949E-05
8.4	92	21140101	1077	5.09432E-05
8.5	68	21140169	1009	4.77268E-05
8.6	98	21140267	911	4.30913E-05
8.7	104	21140371	807	3.8172E-05
8.8	47	21140418	760	3.59488E-05
8.9	73	21140491	687	3.24958E-05
9	80	21140571	607	2.87117E-05
9.1	83	21140654	524	2.47858E-05
9.2	61	21140715	463	2.19004E-05
9.3	72	21140787	391	1.84947E-05
9.4	46	21140833	345	1.63189E-05
9.5	42	21140875	303	1.43322E-05
9.6	65	21140940	238	1.12577E-05
9.7	35	21140975	203	9.60211E-06
9.8	21	21140996	182	8.60879E-06
9.9	16	21141012	166	7.85197E-06
10	18	21141030	148	7.00056E-06
10.1	30	21141060	118	5.58152E-06
10.2	23	21141083	95	4.4936E-06
10.3	26	21141109	69	3.26377E-06
10.4	11	21141120	58	2.74346E-06
10.5	19	21141139	39	1.84474E-06
10.6	3	21141142	36	1.70284E-06
10.7	11	21141153	25	1.18253E-06
10.8	3	21141156	22	1.04062E-06
10.9	0	21141156	22	1.04062E-06
11	1	21141157	21	9.93322E-07
11.1	11	21141168	10	4.73011E-07
11.2	5	21141173	5	2.36505E-07
11.3	0	21141173	5	2.36505E-07
11.4	3	21141176	2	9.46021E-08
11.5	0	21141176	2	9.46021E-08
11.6	0	21141176	2	9.46021E-08
11.7	0	21141176	2	9.46021E-08
11.8	0	21141176	2	9.46021E-08
11.9	0	21141176	2	9.46021E-08
12	0	21141176	2	9.46021E-08
12.1	2	21141178	0	0
