#score	occ	co	cco	dCDF
-25.1	7233	105190	20691684	0.994942
-25	7692	112882	20683992	0.994572
-24.9	8174	121056	20675818	0.994179
-24.8	8545	129601	20667273	0.993768
-24.7	9221	138822	20658052	0.993325
-24.6	9485	148307	20648567	0.992869
-24.5	10173	158480	20638394	0.99238
-24.4	10710	169190	20627684	0.991865
-24.3	11343	180533	20616341	0.991319
-24.2	11949	192482	20604392	0.990745
-24.1	12516	204998	20591876	0.990143
-24	13092	218090	20578784	0.989513
-23.9	13996	232086	20564788	0.98884
-23.8	14783	246869	20550005	0.98813
-23.7	15323	262192	20534682	0.987393
-23.6	16266	278458	20518416	0.986611
-23.5	17203	295661	20501213	0.985783
-23.4	17765	313426	20483448	0.984929
-23.3	18601	332027	20464847	0.984035
-23.2	19598	351625	20445249	0.983092
-23.1	20428	372053	20424821	0.98211
-23	21206	393259	20403615	0.98109
-22.9	22190	415449	20381425	0.980023
-22.8	23299	438748	20358126	0.978903
-22.7	24301	463049	20333825	0.977735
-22.6	25603	488652	20308222	0.976504
-22.5	26443	515095	20281779	0.975232
-22.4	27726	542821	20254053	0.973899
-22.3	28699	571520	20225354	0.972519
-22.2	30140	601660	20195214	0.97107
-22.1	31363	633023	20163851	0.969562
-22	32372	665395	20131479	0.968005
-21.9	33405	698800	20098074	0.966399
-21.8	34947	733747	20063127	0.964718
-21.7	36211	769958	20026916	0.962977
-21.6	37215	807173	19989701	0.961188
-21.5	38810	845983	19950891	0.959322
-21.4	40071	886054	19910820	0.957395
-21.3	41767	927821	19869053	0.955387
-21.2	42755	970576	19826298	0.953331
-21.1	44602	1015178	19781696	0.951186
-21	46132	1061310	19735564	0.948968
-20.9	47401	1108711	19688163	0.946689
-20.8	48985	1157696	19639178	0.944333
-20.7	50853	1208549	19588325	0.941888
-20.6	52631	1261180	19535694	0.939357
-20.5	53837	1315017	19481857	0.936769
-20.4	56034	1371051	19425823	0.934074
-20.3	57686	1428737	19368137	0.9313
-20.2	58570	1487307	19309567	0.928484
-20.1	60782	1548089	19248785	0.925561
-20	62051	1610140	19186734	0.922578
-19.9	64678	1674818	19122056	0.919468
-19.8	66030	1740848	19056026	0.916293
-19.7	67464	1808312	18988562	0.913049
-19.6	69659	1877971	18918903	0.909699
-19.5	70920	1948891	18847983	0.906289
-19.4	72742	2021633	18775241	0.902791
-19.3	75217	2096850	18700024	0.899175
-19.2	76631	2173481	18623393	0.89549
-19.1	78021	2251502	18545372	0.891738
-19	80637	2332139	18464735	0.887861
-18.9	81924	2414063	18382811	0.883922
-18.8	83659	2497722	18299152	0.879899
-18.7	86074	2583796	18213078	0.87576
-18.6	88197	2671993	18124881	0.871519
-18.5	90036	2762029	18034845	0.86719
-18.4	91196	2853225	17943649	0.862805
-18.3	93008	2946233	17850641	0.858333
-18.2	95857	3042090	17754784	0.853724
-18.1	96882	3138972	17657902	0.849065
-18	99109	3238081	17558793	0.8443
-17.9	101172	3339253	17457621	0.839435
-17.8	102208	3441461	17355413	0.83452
-17.7	105012	3546473	17250401	0.829471
-17.6	106939	3653412	17143462	0.824329
-17.5	108620	3762032	17034842	0.819106
-17.4	109615	3871647	16925227	0.813835
-17.3	111651	3983298	16813576	0.808467
-17.2	114801	4098099	16698775	0.802946
-17.1	115152	4213251	16583623	0.797409
-17	117728	4330979	16465895	0.791749
-16.9	118405	4449384	16347490	0.786055
-16.8	120370	4569754	16227120	0.780267
-16.7	122187	4691941	16104933	0.774392
-16.6	124434	4816375	15980499	0.768409
-16.5	125448	4941823	15855051	0.762377
-16.4	146128	5087951	15708923	0.75535
-16.3	127934	5215885	15580989	0.749199
-16.2	130055	5345940	15450934	0.742945
-16.1	131490	5477430	15319444	0.736622
-16	132737	5610167	15186707	0.73024
-15.9	134088	5744255	15052619	0.723792
-15.8	135561	5879816	14917058	0.717274
-15.7	136759	6016575	14780299	0.710698
-15.6	137863	6154438	14642436	0.704069
-15.5	139283	6293721	14503153	0.697372
-15.4	140876	6434597	14362277	0.690598
-15.3	141972	6576569	14220305	0.683771
-15.2	143398	6719967	14076907	0.676876
-15.1	143973	6863940	13932934	0.669953
-15	145862	7009802	13787072	0.66294
-14.9	145773	7155575	13641299	0.65593
-14.8	147376	7302951	13493923	0.648844
-14.7	147519	7450470	13346404	0.64175
-14.6	167330	7617800	13179074	0.633705
-14.5	149362	7767162	13029712	0.626523
-14.4	150997	7918159	12878715	0.619262
-14.3	149827	8067986	12728888	0.612058
-14.2	152425	8220411	12576463	0.604729
-14.1	151811	8372222	12424652	0.597429
-14	153535	8525757	12271117	0.590046
-13.9	153339	8679096	12117778	0.582673
-13.8	154936	8834032	11962842	0.575223
-13.7	154860	8988892	11807982	0.567777
-13.6	154637	9143529	11653345	0.560341
-13.5	154540	9298069	11498805	0.55291
-13.4	155353	9453422	11343452	0.54544
-13.3	156659	9610081	11186793	0.537907
-13.2	155540	9765621	11031253	0.530428
-13.1	155644	9921265	10875609	0.522944
-13	155525	10076790	10720084	0.515466
-12.9	155715	10232505	10564369	0.507979
-12.8	154946	10387451	10409423	0.500528
-12.7	155301	10542752	10254122	0.493061
-12.6	155450	10698202	10098672	0.485586
-12.5	154771	10852973	9943901	0.478144
-12.4	154473	11007446	9789428	0.470716
-12.3	154479	11161925	9634949	0.463288
-12.2	153809	11315734	9481140	0.455893
-12.1	155542	11471276	9325598	0.448413
-12	153098	11624374	9172500	0.441052
-11.9	152637	11777011	9019863	0.433712
-11.8	152728	11929739	8867135	0.426369
-11.7	151472	12081211	8715663	0.419085
-11.6	151204	12232415	8564459	0.411815
-11.5	150353	12382768	8414106	0.404585
-11.4	148544	12531312	8265562	0.397443
-11.3	148826	12680138	8116736	0.390286
-11.2	148112	12828250	7968624	0.383165
-11.1	146654	12974904	7821970	0.376113
-11	145857	13120761	7676113	0.369099
-10.9	143982	13264743	7532131	0.362176
-10.8	143560	13408303	7388571	0.355273
-10.7	142586	13550889	7245985	0.348417
-10.6	141739	13692628	7104246	0.341602
-10.5	140460	13833088	6963786	0.334848
-10.4	139238	13972326	6824548	0.328153
-10.3	137370	14109696	6687178	0.321547
-10.2	136824	14246520	6550354	0.314968
-10.1	135402	14381922	6414952	0.308458
-10	133415	14515337	6281537	0.302042
-9.9	132901	14648238	6148636	0.295652
-9.8	130958	14779196	6017678	0.289355
-9.7	129742	14908938	5887936	0.283116
-9.6	127880	15036818	5760056	0.276967
-9.5	126683	15163501	5633373	0.270876
-9.4	125559	15289060	5507814	0.264839
-9.3	123293	15412353	5384521	0.25891
-9.2	123573	15535926	5260948	0.252968
-9.1	121468	15657394	5139480	0.247128
-9	119953	15777347	5019527	0.24136
-8.9	117916	15895263	4901611	0.23569
-8.8	116309	16011572	4785302	0.230097
-8.7	117489	16129061	4667813	0.224448
-8.6	113735	16242796	4554078	0.218979
-8.5	111220	16354016	4442858	0.213631
-8.4	110443	16464459	4332415	0.20832
-8.3	107832	16572291	4224583	0.203135
-8.2	106765	16679056	4117818	0.198002
-8.1	104764	16783820	4013054	0.192964
-8	103639	16887459	3909415	0.187981
-7.9	101960	16989419	3807455	0.183078
-7.8	99516	17088935	3707939	0.178293
-7.7	97689	17186624	3610250	0.173596
-7.6	97240	17283864	3513010	0.16892
-7.5	94326	17378190	3418684	0.164385
-7.4	93536	17471726	3325148	0.159887
-7.3	91338	17563064	3233810	0.155495
-7.2	89673	17652737	3144137	0.151183
-7.1	87590	17740327	3056547	0.146971
-7	86288	17826615	2970259	0.142822
-6.9	84736	17911351	2885523	0.138748
-6.8	83674	17995025	2801849	0.134725
-6.7	81740	18076765	2720109	0.130794
-6.6	79213	18155978	2640896	0.126985
-6.5	77866	18233844	2563030	0.123241
-6.4	76356	18310200	2486674	0.11957
-6.3	74113	18384313	2412561	0.116006
-6.2	73123	18457436	2339438	0.11249
-6.1	71458	18528894	2267980	0.109054
-6	69977	18598871	2198003	0.105689
-5.9	68252	18667123	2129751	0.102407
-5.8	67183	18734306	2062568	0.0991768
-5.7	64641	18798947	1997927	0.0960686
-5.6	63261	18862208	1934666	0.0930268
-5.5	62152	18924360	1872514	0.0900382
-5.4	60574	18984934	1811940	0.0871256
-5.3	59316	19044250	1752624	0.0842734
-5.2	57756	19102006	1694868	0.0814963
-5.1	56726	19158732	1638142	0.0787687
-5	54595	19213327	1583547	0.0761435
-4.9	53036	19266363	1530511	0.0735933
-4.8	51899	19318262	1478612	0.0710978
-4.7	50418	19368680	1428194	0.0686735
-4.6	49386	19418066	1378808	0.0662988
-4.5	47730	19465796	1331078	0.0640038
-4.4	46464	19512260	1284614	0.0617696
-4.3	45423	19557683	1239191	0.0595854
-4.2	44539	19602222	1194652	0.0574438
-4.1	42697	19644919	1151955	0.0553908
-4	41729	19686648	1110226	0.0533843
-3.9	40278	19726926	1069948	0.0514475
-3.8	39315	19766241	1030633	0.0495571
-3.7	37925	19804166	992708	0.0477335
-3.6	37135	19841301	955573	0.0459479
-3.5	35894	19877195	919679	0.044222
-3.4	34738	19911933	884941	0.0425516
-3.3	34295	19946228	850646	0.0409026
-3.2	32613	19978841	818033	0.0393344
-3.1	32004	20010845	786029	0.0377955
-3	30863	20041708	755166	0.0363115
-2.9	29699	20071407	725467	0.0348835
-2.8	28877	20100284	696590	0.0334949
-2.7	28220	20128504	668370	0.032138
-2.6	26542	20155046	641828	0.0308618
-2.5	26110	20181156	615718	0.0296063
-2.4	25170	20206326	590548	0.028396
-2.3	24049	20230375	566499	0.0272396
-2.2	23389	20253764	543110	0.026115
-2.1	22647	20276411	520463	0.025026
-2	21966	20298377	498497	0.0239698
-1.9	21625	20320002	476872	0.02293
-1.8	20355	20340357	456517	0.0219512
-1.7	19607	20359964	436910	0.0210084
-1.6	19186	20379150	417724	0.0200859
-1.5	18206	20397356	399518	0.0192105
-1.4	17667	20415023	381851	0.018361
-1.3	17008	20432031	364843	0.0175432
-1.2	16344	20448375	348499	0.0167573
-1.1	15882	20464257	332617	0.0159936
-1	15052	20479309	317565	0.0152698
-0.9	14453	20493762	303112	0.0145749
-0.8	14026	20507788	289086	0.0139005
-0.7	13626	20521414	275460	0.0132453
-0.6	12880	20534294	262580	0.0126259
-0.5	12395	20546689	250185	0.0120299
-0.4	11986	20558675	238199	0.0114536
-0.3	11459	20570134	226740	0.0109026
-0.2	10867	20581001	215873	0.0103801
-0.1	10432	20591433	205441	0.00987846
0	10105	20601538	195336	0.00939257
0.1	9739	20611277	185597	0.00892427
0.2	9229	20620506	176368	0.00848051
0.3	8695	20629201	167673	0.00806241
0.4	8335	20637536	159338	0.00766163
0.5	7942	20645478	151396	0.00727975
0.6	7853	20653331	143543	0.00690214
0.7	7401	20660732	136142	0.00654627
0.8	7068	20667800	129074	0.00620641
0.9	6820	20674620	122254	0.00587848
1	6438	20681058	115816	0.00556891
1.1	6161	20687219	109655	0.00527267
1.2	5858	20693077	103797	0.00499099
1.3	5484	20698561	98313	0.0047273
1.4	5227	20703788	93086	0.00447596
1.5	5038	20708826	88048	0.00423371
1.6	4857	20713683	83191	0.00400017
1.7	4587	20718270	78604	0.00377961
1.8	4425	20722695	74179	0.00356683
1.9	4204	20726899	69975	0.00336469
2	3867	20730766	66108	0.00317875
2.1	3769	20734535	62339	0.00299752
2.2	3601	20738136	58738	0.00282437
2.3	3389	20741525	55349	0.00266141
2.4	3186	20744711	52163	0.00250821
2.5	3061	20747772	49102	0.00236103
2.6	2847	20750619	46255	0.00222413
2.7	2763	20753382	43492	0.00209128
2.8	2591	20755973	40901	0.00196669
2.9	2457	20758430	38444	0.00184855
3	2360	20760790	36084	0.00173507
3.1	2169	20762959	33915	0.00163077
3.2	2071	20765030	31844	0.00153119
3.3	2060	20767090	29784	0.00143214
3.4	1844	20768934	27940	0.00134347
3.5	1760	20770694	26180	0.00125884
3.6	1570	20772264	24610	0.00118335
3.7	1527	20773791	23083	0.00110993
3.8	1469	20775260	21614	0.00103929
3.9	1376	20776636	20238	0.000973127
4	1307	20777943	18931	0.000910281
4.1	1315	20779258	17616	0.00084705
4.2	1191	20780449	16425	0.000789782
4.3	1062	20781511	15363	0.000738717
4.4	1005	20782516	14358	0.000690392
4.5	970	20783486	13388	0.000643751
4.6	949	20784435	12439	0.000598119
4.7	953	20785388	11486	0.000552295
4.8	845	20786233	10641	0.000511663
4.9	717	20786950	9924	0.000477187
5	689	20787639	9235	0.000444057
5.1	602	20788241	8633	0.00041511
5.2	602	20788843	8031	0.000386164
5.3	576	20789419	7455	0.000358467
5.4	513	20789932	6942	0.0003338
5.5	569	20790501	6373	0.00030644
5.6	440	20790941	5933	0.000285283
5.7	421	20791362	5512	0.00026504
5.8	421	20791783	5091	0.000244796
5.9	366	20792149	4725	0.000227198
6	336	20792485	4389	0.000211041
6.1	333	20792818	4056	0.000195029
6.2	337	20793155	3719	0.000178825
6.3	294	20793449	3425	0.000164688
6.4	226	20793675	3199	0.000153821
6.5	244	20793919	2955	0.000142089
6.6	223	20794142	2732	0.000131366
6.7	264	20794406	2468	0.000118672
6.8	234	20794640	2234	0.00010742
6.9	174	20794814	2060	9.90533E-05
7	157	20794971	1903	9.15041E-05
7.1	202	20795173	1701	8.17911E-05
7.2	163	20795336	1538	7.39534E-05
7.3	114	20795450	1424	6.84718E-05
7.4	113	20795563	1311	6.30383E-05
7.5	163	20795726	1148	5.52006E-05
7.6	96	20795822	1052	5.05845E-05
7.7	98	20795920	954	4.58723E-05
7.8	94	20796014	860	4.13524E-05
7.9	68	20796082	792	3.80826E-05
8	71	20796153	721	3.46687E-05
8.1	74	20796227	647	3.11104E-05
8.2	59	20796286	588	2.82735E-05
8.3	55	20796341	533	2.56289E-05
8.4	75	20796416	458	2.20225E-05
8.5	32	20796448	426	2.04838E-05
8.6	52	20796500	374	1.79835E-05
8.7	44	20796544	330	1.58678E-05
8.8	58	20796602	272	1.30789E-05
8.9	29	20796631	243	1.16844E-05
9	36	20796667	207	9.95342E-06
9.1	24	20796691	183	8.7994E-06
9.2	19	20796710	164	7.8858E-06
9.3	20	20796730	144	6.92412E-06
9.4	19	20796749	125	6.01052E-06
9.5	12	20796761	113	5.43351E-06
9.6	16	20796777	97	4.66416E-06
9.7	10	20796787	87	4.18332E-06
9.8	14	20796801	73	3.51014E-06
9.9	9	20796810	64	3.07739E-06
10	8	20796818	56	2.69271E-06
10.1	3	20796821	53	2.54846E-06
10.2	4	20796825	49	2.35612E-06
10.3	4	20796829	45	2.16379E-06
10.4	6	20796835	39	1.87528E-06
10.5	1	20796836	38	1.8272E-06
10.6	7	20796843	31	1.49061E-06
10.7	4	20796847	27	1.29827E-06
10.8	1	20796848	26	1.25019E-06
10.9	4	20796852	22	1.05785E-06
11	3	20796855	19	9.13599E-07
11.1	0	20796855	19	9.13599E-07
11.2	2	20796857	17	8.17431E-07
11.3	1	20796858	16	7.69346E-07
11.4	2	20796860	14	6.73178E-07
11.5	1	20796861	13	6.25094E-07
11.6	2	20796863	11	5.28926E-07
11.7	1	20796864	10	4.80841E-07
11.8	1	20796865	9	4.32757E-07
11.9	2	20796867	7	3.36589E-07
12	1	20796868	6	2.88505E-07
12.1	1	20796869	5	2.40421E-07
12.2	0	20796869	5	2.40421E-07
12.3	1	20796870	4	1.92337E-07
12.4	1	20796871	3	1.44252E-07
12.5	0	20796871	3	1.44252E-07
12.6	2	20796873	1	4.80841E-08
12.7	0	20796873	1	4.80841E-08
12.8	0	20796873	1	4.80841E-08
12.9	1	20796874	0	0
