; classfreq  -v 1 -ci 0.1 -min -50.4
;
;
;
;
;
;
;
;
;
#[min	n	n_cum	n_dcum	f_dcum
-32.6	0	0	269	1.00000
-32.5	0	0	269	1.00000
-32.4	0	0	269	1.00000
-32.3	0	0	269	1.00000
-32.2	0	0	269	1.00000
-32.1	0	0	269	1.00000
-32	0	0	269	1.00000
-31.9	0	0	269	1.00000
-31.8	0	0	269	1.00000
-31.7	0	0	269	1.00000
-31.6	0	0	269	1.00000
-31.5	0	0	269	1.00000
-31.4	0	0	269	1.00000
-31.3	0	0	269	1.00000
-31.2	0	0	269	1.00000
-31.1	0	0	269	1.00000
-31	0	0	269	1.00000
-30.9	0	0	269	1.00000
-30.8	0	0	269	1.00000
-30.7	0	0	269	1.00000
-30.6	0	0	269	1.00000
-30.5	0	0	269	1.00000
-30.4	0	0	269	1.00000
-30.3	0	0	269	1.00000
-30.2	0	0	269	1.00000
-30.1	0	0	269	1.00000
-30	0	0	269	1.00000
-29.9	0	0	269	1.00000
-29.8	0	0	269	1.00000
-29.7	0	0	269	1.00000
-29.6	0	0	269	1.00000
-29.5	0	0	269	1.00000
-29.4	0	0	269	1.00000
-29.3	0	0	269	1.00000
-29.2	0	0	269	1.00000
-29.1	0	0	269	1.00000
-29	0	0	269	1.00000
-28.9	0	0	269	1.00000
-28.8	0	0	269	1.00000
-28.7	0	0	269	1.00000
-28.6	0	0	269	1.00000
-28.5	0	0	269	1.00000
-28.4	0	0	269	1.00000
-28.3	0	0	269	1.00000
-28.2	0	0	269	1.00000
-28.1	0	0	269	1.00000
-28	0	0	269	1.00000
-27.9	0	0	269	1.00000
-27.8	0	0	269	1.00000
-27.7	0	0	269	1.00000
-27.6	0	0	269	1.00000
-27.5	0	0	269	1.00000
-27.4	0	0	269	1.00000
-27.3	0	0	269	1.00000
-27.2	0	0	269	1.00000
-27.1	0	0	269	1.00000
-27	0	0	269	1.00000
-26.9	0	0	269	1.00000
-26.8	0	0	269	1.00000
-26.7	0	0	269	1.00000
-26.6	0	0	269	1.00000
-26.5	0	0	269	1.00000
-26.4	0	0	269	1.00000
-26.3	0	0	269	1.00000
-26.2	0	0	269	1.00000
-26.1	0	0	269	1.00000
-26	0	0	269	1.00000
-25.9	0	0	269	1.00000
-25.8	0	0	269	1.00000
-25.7	0	0	269	1.00000
-25.6	0	0	269	1.00000
-25.5	0	0	269	1.00000
-25.4	0	0	269	1.00000
-25.3	0	0	269	1.00000
-25.2	0	0	269	1.00000
-25.1	0	0	269	1.00000
-25	0	0	269	1.00000
-24.9	0	0	269	1.00000
-24.8	0	0	269	1.00000
-24.7	0	0	269	1.00000
-24.6	0	0	269	1.00000
-24.5	0	0	269	1.00000
-24.4	0	0	269	1.00000
-24.3	0	0	269	1.00000
-24.2	0	0	269	1.00000
-24.1	0	0	269	1.00000
-24	0	0	269	1.00000
-23.9	0	0	269	1.00000
-23.8	0	0	269	1.00000
-23.7	0	0	269	1.00000
-23.6	0	0	269	1.00000
-23.5	0	0	269	1.00000
-23.4	0	0	269	1.00000
-23.3	0	0	269	1.00000
-23.2	0	0	269	1.00000
-23.1	0	0	269	1.00000
-23	0	0	269	1.00000
-22.9	0	0	269	1.00000
-22.8	0	0	269	1.00000
-22.7	0	0	269	1.00000
-22.6	0	0	269	1.00000
-22.5	0	0	269	1.00000
-22.4	0	0	269	1.00000
-22.3	0	0	269	1.00000
-22.2	0	0	269	1.00000
-22.1	0	0	269	1.00000
-22	0	0	269	1.00000
-21.9	0	0	269	1.00000
-21.8	0	0	269	1.00000
-21.7	0	0	269	1.00000
-21.6	0	0	269	1.00000
-21.5	0	0	269	1.00000
-21.4	0	0	269	1.00000
-21.3	0	0	269	1.00000
-21.2	0	0	269	1.00000
-21.1	0	0	269	1.00000
-21	0	0	269	1.00000
-20.9	0	0	269	1.00000
-20.8	0	0	269	1.00000
-20.7	0	0	269	1.00000
-20.6	0	0	269	1.00000
-20.5	0	0	269	1.00000
-20.4	0	0	269	1.00000
-20.3	0	0	269	1.00000
-20.2	0	0	269	1.00000
-20.1	0	0	269	1.00000
-20	0	0	269	1.00000
-19.9	0	0	269	1.00000
-19.8	0	0	269	1.00000
-19.7	0	0	269	1.00000
-19.6	0	0	269	1.00000
-19.5	0	0	269	1.00000
-19.4	0	0	269	1.00000
-19.3	0	0	269	1.00000
-19.2	0	0	269	1.00000
-19.1	0	0	269	1.00000
-19	0	0	269	1.00000
-18.9	0	0	269	1.00000
-18.8	0	0	269	1.00000
-18.7	0	0	269	1.00000
-18.6	0	0	269	1.00000
-18.5	0	0	269	1.00000
-18.4	0	0	269	1.00000
-18.3	0	0	269	1.00000
-18.2	0	0	269	1.00000
-18.1	0	0	269	1.00000
-18	0	0	269	1.00000
-17.9	0	0	269	1.00000
-17.8	0	0	269	1.00000
-17.7	0	0	269	1.00000
-17.6	0	0	269	1.00000
-17.5	0	0	269	1.00000
-17.4	0	0	269	1.00000
-17.3	0	0	269	1.00000
-17.2	0	0	269	1.00000
-17.1	0	0	269	1.00000
-17	0	0	269	1.00000
-16.9	0	0	269	1.00000
-16.8	0	0	269	1.00000
-16.7	0	0	269	1.00000
-16.6	0	0	269	1.00000
-16.5	0	0	269	1.00000
-16.4	0	0	269	1.00000
-16.3	0	0	269	1.00000
-16.2	0	0	269	1.00000
-16.1	0	0	269	1.00000
-16	0	0	269	1.00000
-15.9	0	0	269	1.00000
-15.8	0	0	269	1.00000
-15.7	0	0	269	1.00000
-15.6	0	0	269	1.00000
-15.5	0	0	269	1.00000
-15.4	0	0	269	1.00000
-15.3	0	0	269	1.00000
-15.2	0	0	269	1.00000
-15.1	0	0	269	1.00000
-15	0	0	269	1.00000
-14.9	0	0	269	1.00000
-14.8	0	0	269	1.00000
-14.7	0	0	269	1.00000
-14.6	0	0	269	1.00000
-14.5	0	0	269	1.00000
-14.4	0	0	269	1.00000
-14.3	0	0	269	1.00000
-14.2	0	0	269	1.00000
-14.1	0	0	269	1.00000
-14	0	0	269	1.00000
-13.9	0	0	269	1.00000
-13.8	0	0	269	1.00000
-13.7	0	0	269	1.00000
-13.6	0	0	269	1.00000
-13.5	0	0	269	1.00000
-13.4	0	0	269	1.00000
-13.3	0	0	269	1.00000
-13.2	0	0	269	1.00000
-13.1	0	0	269	1.00000
-13	0	0	269	1.00000
-12.9	0	0	269	1.00000
-12.8	0	0	269	1.00000
-12.7	0	0	269	1.00000
-12.6	0	0	269	1.00000
-12.5	0	0	269	1.00000
-12.4	0	0	269	1.00000
-12.3	0	0	269	1.00000
-12.2	0	0	269	1.00000
-12.1	0	0	269	1.00000
-12	0	0	269	1.00000
-11.9	0	0	269	1.00000
-11.8	0	0	269	1.00000
-11.7	0	0	269	1.00000
-11.6	0	0	269	1.00000
-11.5	0	0	269	1.00000
-11.4	0	0	269	1.00000
-11.3	0	0	269	1.00000
-11.2	0	0	269	1.00000
-11.1	0	0	269	1.00000
-11	0	0	269	1.00000
-10.9	0	0	269	1.00000
-10.8	0	0	269	1.00000
-10.7	0	0	269	1.00000
-10.6	0	0	269	1.00000
-10.5	0	0	269	1.00000
-10.4	0	0	269	1.00000
-10.3	0	0	269	1.00000
-10.2	0	0	269	1.00000
-10.1	0	0	269	1.00000
-10	0	0	269	1.00000
-9.9	0	0	269	1.00000
-9.8	0	0	269	1.00000
-9.7	0	0	269	1.00000
-9.6	0	0	269	1.00000
-9.5	0	0	269	1.00000
-9.4	0	0	269	1.00000
-9.3	0	0	269	1.00000
-9.2	0	0	269	1.00000
-9.1	0	0	269	1.00000
-9	0	0	269	1.00000
-8.9	0	0	269	1.00000
-8.8	0	0	269	1.00000
-8.7	0	0	269	1.00000
-8.6	0	0	269	1.00000
-8.5	0	0	269	1.00000
-8.4	0	0	269	1.00000
-8.3	0	0	269	1.00000
-8.2	0	0	269	1.00000
-8.1	0	0	269	1.00000
-8	0	0	269	1.00000
-7.9	0	0	269	1.00000
-7.8	0	0	269	1.00000
-7.7	0	0	269	1.00000
-7.6	0	0	269	1.00000
-7.5	0	0	269	1.00000
-7.4	0	0	269	1.00000
-7.3	0	0	269	1.00000
-7.2	0	0	269	1.00000
-7.1	0	0	269	1.00000
-7	0	0	269	1.00000
-6.9	0	0	269	1.00000
-6.8	0	0	269	1.00000
-6.7	0	0	269	1.00000
-6.6	0	0	269	1.00000
-6.5	0	0	269	1.00000
-6.4	0	0	269	1.00000
-6.3	0	0	269	1.00000
-6.2	0	0	269	1.00000
-6.1	0	0	269	1.00000
-6	0	0	269	1.00000
-5.9	0	0	269	1.00000
-5.8	0	0	269	1.00000
-5.7	0	0	269	1.00000
-5.6	0	0	269	1.00000
-5.5	0	0	269	1.00000
-5.4	0	0	269	1.00000
-5.3	0	0	269	1.00000
-5.2	0	0	269	1.00000
-5.1	0	0	269	1.00000
-5	0	0	269	1.00000
-4.9	0	0	269	1.00000
-4.8	0	0	269	1.00000
-4.7	0	0	269	1.00000
-4.6	0	0	269	1.00000
-4.5	0	0	269	1.00000
-4.4	0	0	269	1.00000
-4.3	0	0	269	1.00000
-4.2	0	0	269	1.00000
-4.1	0	0	269	1.00000
-4	0	0	269	1.00000
-3.9	0	0	269	1.00000
-3.8	0	0	269	1.00000
-3.7	0	0	269	1.00000
-3.6	0	0	269	1.00000
-3.5	0	0	269	1.00000
-3.4	0	0	269	1.00000
-3.3	0	0	269	1.00000
-3.2	0	0	269	1.00000
-3.1	0	0	269	1.00000
-3	0	0	269	1.00000
-2.9	0	0	269	1.00000
-2.8	0	0	269	1.00000
-2.7	0	0	269	1.00000
-2.6	0	0	269	1.00000
-2.5	0	0	269	1.00000
-2.4	0	0	269	1.00000
-2.3	0	0	269	1.00000
-2.2	0	0	269	1.00000
-2.1	0	0	269	1.00000
-2	0	0	269	1.00000
-1.9	0	0	269	1.00000
-1.8	0	0	269	1.00000
-1.7	0	0	269	1.00000
-1.6	0	0	269	1.00000
-1.5	0	0	269	1.00000
-1.4	0	0	269	1.00000
-1.3	0	0	269	1.00000
-1.2	0	0	269	1.00000
-1.1	0	0	269	1.00000
-1	0	0	269	1.00000
-0.9	0	0	269	1.00000
-0.8	0	0	269	1.00000
-0.7	0	0	269	1.00000
-0.6	0	0	269	1.00000
-0.5	0	0	269	1.00000
-0.4	0	0	269	1.00000
-0.3	0	0	269	1.00000
-0.2	0	0	269	1.00000
-0.1	0	0	269	1.00000
0	0	0	269	1.00000
0.1	0	0	269	1.00000
0.2	0	0	269	1.00000
0.3	0	0	269	1.00000
0.4	0	0	269	1.00000
0.5	0	0	269	1.00000
0.6	0	0	269	1.00000
0.7	0	0	269	1.00000
0.8	0	0	269	1.00000
0.9	0	0	269	1.00000
1	0	0	269	1.00000
1.1	0	0	269	1.00000
1.2	0	0	269	1.00000
1.3	0	0	269	1.00000
1.4	0	0	269	1.00000
1.5	0	0	269	1.00000
1.6	0	0	269	1.00000
1.7	0	0	269	1.00000
1.8	0	0	269	1.00000
1.9	0	0	269	1.00000
2	0	0	269	1.00000
2.1	0	0	269	1.00000
2.2	0	0	269	1.00000
2.3	0	0	269	1.00000
2.4	0	0	269	1.00000
2.5	0	0	269	1.00000
2.6	0	0	269	1.00000
2.7	0	0	269	1.00000
2.8	0	0	269	1.00000
2.9	0	0	269	1.00000
3	0	0	269	1.00000
3.1	0	0	269	1.00000
3.2	0	0	269	1.00000
3.3	0	0	269	1.00000
3.4	0	0	269	1.00000
3.5	0	0	269	1.00000
3.6	0	0	269	1.00000
3.7	1	1	269	1.00000
3.8	1	2	268	0.99628
3.9	1	3	267	0.99257
4	0	3	266	0.98885
4.1	0	3	266	0.98885
4.2	2	5	266	0.98885
4.3	0	5	264	0.98141
4.4	0	5	264	0.98141
4.5	1	6	264	0.98141
4.6	0	6	263	0.97770
4.7	0	6	263	0.97770
4.8	2	8	263	0.97770
4.9	1	9	261	0.97026
5	0	9	260	0.96654
5.1	1	10	260	0.96654
5.2	0	10	259	0.96283
5.3	0	10	259	0.96283
5.4	1	11	259	0.96283
5.5	1	12	258	0.95911
5.6	0	12	257	0.95539
5.7	2	14	257	0.95539
5.8	3	17	255	0.94796
5.9	2	19	252	0.93680
6	1	20	250	0.92937
6.1	0	20	249	0.92565
6.2	7	27	249	0.92565
6.3	4	31	242	0.89963
6.4	2	33	238	0.88476
6.5	0	33	236	0.87732
6.6	8	41	236	0.87732
6.7	9	50	228	0.84758
6.8	3	53	219	0.81413
6.9	5	58	216	0.80297
7	3	61	211	0.78439
7.1	7	68	208	0.77323
7.2	4	72	201	0.74721
7.3	7	79	197	0.73234
7.4	7	86	190	0.70632
7.5	8	94	183	0.68030
7.6	8	102	175	0.65056
7.7	9	111	167	0.62082
7.8	11	122	158	0.58736
7.9	8	130	147	0.54647
8	6	136	139	0.51673
8.1	6	142	133	0.49442
8.2	8	150	127	0.47212
8.3	12	162	119	0.44238
8.4	10	172	107	0.39777
8.5	8	180	97	0.36059
8.6	9	189	89	0.33086
8.7	6	195	80	0.29740
8.8	5	200	74	0.27509
8.9	5	205	69	0.25651
9	10	215	64	0.23792
9.1	8	223	54	0.20074
9.2	9	232	46	0.17100
9.3	4	236	37	0.13755
9.4	4	240	33	0.12268
9.5	7	247	29	0.10781
9.6	4	251	22	0.08178
9.7	0	251	18	0.06691
9.8	0	251	18	0.06691
9.9	3	254	18	0.06691
10	6	260	15	0.05576
10.1	6	266	9	0.03346
10.2	3	269	3	0.01115
; Statistics:
; -----------
; class interval     
; classes            
; count              
; sum                
; mean               
; median class       
; var                
; std                
; min                
; max                
; range              
; Host name
; Job started
; Job done
; Seconds
;
;
;
;
