#score	occ	co	cco	dCDF
-44.2	2887	35875	21105303	0.998303
-44.1	3666	39541	21101637	0.99813
-44	3922	43463	21097715	0.997944
-43.9	4221	47684	21093494	0.997744
-43.8	4472	52156	21089022	0.997533
-43.7	4949	57105	21084073	0.997299
-43.6	4864	61969	21079209	0.997069
-43.5	5212	67181	21073997	0.996822
-43.4	4937	72118	21069060	0.996589
-43.3	5465	77583	21063595	0.99633
-43.2	5427	83010	21058168	0.996074
-43.1	5734	88744	21052434	0.995802
-43	6411	95155	21046023	0.995499
-42.9	6796	101951	21039227	0.995178
-42.8	7409	109360	21031818	0.994827
-42.7	7458	116818	21024360	0.994474
-42.6	7559	124377	21016801	0.994117
-42.5	7064	131441	21009737	0.993783
-42.4	7616	139057	21002121	0.993422
-42.3	7819	146876	20994302	0.993053
-42.2	7957	154833	20986345	0.992676
-42.1	8296	163129	20978049	0.992284
-42	8880	172009	20969169	0.991864
-41.9	10066	182075	20959103	0.991388
-41.8	10092	192167	20949011	0.99091
-41.7	10425	202592	20938586	0.990417
-41.6	11074	213666	20927512	0.989893
-41.5	10732	224398	20916780	0.989386
-41.4	10366	234764	20906414	0.988895
-41.3	10468	245232	20895946	0.9884
-41.2	10661	255893	20885285	0.987896
-41.1	10790	266683	20874495	0.987386
-41	11179	277862	20863316	0.986857
-40.9	11631	289493	20851685	0.986307
-40.8	11224	300717	20840461	0.985776
-40.7	11432	312149	20829029	0.985235
-40.6	11753	323902	20817276	0.984679
-40.5	11588	335490	20805688	0.984131
-40.4	12067	347557	20793621	0.98356
-40.3	11956	359513	20781665	0.982995
-40.2	13065	372578	20768600	0.982377
-40.1	12453	385031	20756147	0.981788
-40	12938	397969	20743209	0.981176
-39.9	13666	411635	20729543	0.980529
-39.8	14303	425938	20715240	0.979853
-39.7	14888	440826	20700352	0.979148
-39.6	14527	455353	20685825	0.978461
-39.5	15378	470731	20670447	0.977734
-39.4	16250	486981	20654197	0.976965
-39.3	17502	504483	20636695	0.976137
-39.2	16865	521348	20619830	0.97534
-39.1	18472	539820	20601358	0.974466
-39	17666	557486	20583692	0.97363
-38.9	19085	576571	20564607	0.972728
-38.8	17734	594305	20546873	0.971889
-38.7	19474	613779	20527399	0.970968
-38.6	20283	634062	20507116	0.970008
-38.5	22283	656345	20484833	0.968954
-38.4	23938	680283	20460895	0.967822
-38.3	24959	705242	20435936	0.966641
-38.2	25459	730701	20410477	0.965437
-38.1	24815	755516	20385662	0.964263
-38	27348	782864	20358314	0.96297
-37.9	27156	810020	20331158	0.961685
-37.8	29780	839800	20301378	0.960277
-37.7	28694	868494	20272684	0.958919
-37.6	30653	899147	20242031	0.957469
-37.5	30440	929587	20211591	0.95603
-37.4	32333	961920	20179258	0.9545
-37.3	32773	994693	20146485	0.95295
-37.2	33890	1028583	20112595	0.951347
-37.1	35167	1063750	20077428	0.949684
-37	37832	1101582	20039596	0.947894
-36.9	38374	1139956	20001222	0.946079
-36.8	37266	1177222	19963956	0.944316
-36.7	38455	1215677	19925501	0.942497
-36.6	39514	1255191	19885987	0.940628
-36.5	41336	1296527	19844651	0.938673
-36.4	42111	1338638	19802540	0.936681
-36.3	44025	1382663	19758515	0.934599
-36.2	39965	1422628	19718550	0.932708
-36.1	43965	1466593	19674585	0.930629
-36	42378	1508971	19632207	0.928624
-35.9	44048	1553019	19588159	0.926541
-35.8	45352	1598371	19542807	0.924395
-35.7	44431	1642802	19498376	0.922294
-35.6	46456	1689258	19451920	0.920096
-35.5	44572	1733830	19407348	0.917988
-35.4	47248	1781078	19360100	0.915753
-35.3	45356	1826434	19314744	0.913608
-35.2	47502	1873936	19267242	0.911361
-35.1	45884	1919820	19221358	0.90919
-35	46259	1966079	19175099	0.907002
-34.9	47488	2013567	19127611	0.904756
-34.8	43694	2057261	19083917	0.902689
-34.7	45553	2102814	19038364	0.900535
-34.6	45004	2147818	18993360	0.898406
-34.5	44964	2192782	18948396	0.896279
-34.4	45178	2237960	18903218	0.894142
-34.3	46787	2284747	18856431	0.891929
-34.2	47388	2332135	18809043	0.889688
-34.1	47014	2379149	18762029	0.887464
-34	48128	2427277	18713901	0.885187
-33.9	47699	2474976	18666202	0.882931
-33.8	46879	2521855	18619323	0.880714
-33.7	48895	2570750	18570428	0.878401
-33.6	47570	2618320	18522858	0.876151
-33.5	48877	2667197	18473981	0.873839
-33.4	50770	2717967	18423211	0.871437
-33.3	51692	2769659	18371519	0.868992
-33.2	53041	2822700	18318478	0.866483
-33.1	52155	2874855	18266323	0.864016
-33	52015	2926870	18214308	0.861556
-32.9	51208	2978078	18163100	0.859134
-32.8	54634	3032712	18108466	0.85655
-32.7	54856	3087568	18053610	0.853955
-32.6	56187	3143755	17997423	0.851297
-32.5	58722	3202477	17938701	0.848519
-32.4	59152	3261629	17879549	0.845722
-32.3	61619	3323248	17817930	0.842807
-32.2	63075	3386323	17754855	0.839823
-32.1	65378	3451701	17689477	0.836731
-32	66412	3518113	17623065	0.83359
-31.9	67342	3585455	17555723	0.830404
-31.8	67248	3652703	17488475	0.827223
-31.7	69815	3722518	17418660	0.823921
-31.6	69613	3792131	17349047	0.820628
-31.5	71756	3863887	17277291	0.817234
-31.4	75256	3939143	17202035	0.813674
-31.3	78363	4017506	17123672	0.809968
-31.2	80968	4098474	17042704	0.806138
-31.1	82701	4181175	16960003	0.802226
-31	82775	4263950	16877228	0.798311
-30.9	82840	4346790	16794388	0.794392
-30.8	85167	4431957	16709221	0.790364
-30.7	85043	4517000	16624178	0.786341
-30.6	86459	4603459	16537719	0.782252
-30.5	85750	4689209	16451969	0.778195
-30.4	89514	4778723	16362455	0.773961
-30.3	88813	4867536	16273642	0.76976
-30.2	91139	4958675	16182503	0.765449
-30.1	90986	5049661	16091517	0.761146
-30	92784	5142445	15998733	0.756757
-29.9	94457	5236902	15904276	0.752289
-29.8	93864	5330766	15810412	0.747849
-29.7	96900	5427666	15713512	0.743266
-29.6	92273	5519939	15621239	0.738901
-29.5	93754	5613693	15527485	0.734466
-29.4	92724	5706417	15434761	0.73008
-29.3	92139	5798556	15342622	0.725722
-29.2	91247	5889803	15251375	0.721406
-29.1	91974	5981777	15159401	0.717056
-29	95573	6077350	15063828	0.712535
-28.9	94126	6171476	14969702	0.708083
-28.8	92509	6263985	14877193	0.703707
-28.7	92309	6356294	14784884	0.699341
-28.6	90437	6446731	14694447	0.695063
-28.5	91873	6538604	14602574	0.690717
-28.4	90100	6628704	14512474	0.686455
-28.3	90879	6719583	14421595	0.682157
-28.2	89928	6809511	14331667	0.677903
-28.1	87032	6896543	14244635	0.673786
-28	89042	6985585	14155593	0.669574
-27.9	88920	7074505	14066673	0.665368
-27.8	87393	7161898	13979280	0.661235
-27.7	82824	7244722	13896456	0.657317
-27.6	82855	7327577	13813601	0.653398
-27.5	83361	7410938	13730240	0.649455
-27.4	79969	7490907	13650271	0.645672
-27.3	80333	7571240	13569938	0.641872
-27.2	81049	7652289	13488889	0.638039
-27.1	80841	7733130	13408048	0.634215
-27	77454	7810584	13330594	0.630551
-26.9	77938	7888522	13252656	0.626865
-26.8	77497	7966019	13175159	0.623199
-26.7	76456	8042475	13098703	0.619582
-26.6	78686	8121161	13020017	0.615861
-26.5	78920	8200081	12941097	0.612128
-26.4	79467	8279548	12861630	0.608369
-26.3	76781	8356329	12784849	0.604737
-26.2	81438	8437767	12703411	0.600885
-26.1	81607	8519374	12621804	0.597025
-26	83174	8602548	12538630	0.59309
-25.9	83103	8685651	12455527	0.58916
-25.8	83972	8769623	12371555	0.585188
-25.7	83443	8853066	12288112	0.581241
-25.6	84556	8937622	12203556	0.577241
-25.5	84559	9022181	12118997	0.573241
-25.4	87780	9109961	12031217	0.569089
-25.3	89192	9199153	11942025	0.56487
-25.2	90231	9289384	11851794	0.560602
-25.1	93137	9382521	11758657	0.556197
-25	92259	9474780	11666398	0.551833
-24.9	93639	9568419	11572759	0.547404
-24.8	94422	9662841	11478337	0.542937
-24.7	98472	9761313	11379865	0.53828
-24.6	96821	9858134	11283044	0.5337
-24.5	98199	9956333	11184845	0.529055
-24.4	95165	10051498	11089680	0.524554
-24.3	99321	10150819	10990359	0.519856
-24.2	100478	10251297	10889881	0.515103
-24.1	104144	10355441	10785737	0.510177
-24	104634	10460075	10681103	0.505227
-23.9	110027	10570102	10571076	0.500023
-23.8	106506	10676608	10464570	0.494985
-23.7	107373	10783981	10357197	0.489906
-23.6	108321	10892302	10248876	0.484783
-23.5	107025	10999327	10141851	0.47972
-23.4	109530	11108857	10032321	0.474539
-23.3	106854	11215711	9925467	0.469485
-23.2	109043	11324754	9816424	0.464327
-23.1	107638	11432392	9708786	0.459236
-23	110228	11542620	9598558	0.454022
-22.9	111110	11653730	9487448	0.448766
-22.8	112684	11766414	9374764	0.443436
-22.7	110669	11877083	9264095	0.438201
-22.6	108045	11985128	9156050	0.433091
-22.5	109152	12094280	9046898	0.427928
-22.4	104564	12198844	8942334	0.422982
-22.3	108457	12307301	8833877	0.417852
-22.2	101582	12408883	8732295	0.413047
-22.1	99530	12508413	8632765	0.408339
-22	126223	12634636	8506542	0.402368
-21.9	97646	12732282	8408896	0.39775
-21.8	99546	12831828	8309350	0.393041
-21.7	90953	12922781	8218397	0.388739
-21.6	94907	13017688	8123490	0.38425
-21.5	94113	13111801	8029377	0.379798
-21.4	89860	13201661	7939517	0.375548
-21.3	90510	13292171	7849007	0.371266
-21.2	84994	13377165	7764013	0.367246
-21.1	83837	13461002	7680176	0.36328
-21	82770	13543772	7597406	0.359365
-20.9	81200	13624972	7516206	0.355524
-20.8	81423	13706395	7434783	0.351673
-20.7	78545	13784940	7356238	0.347958
-20.6	79734	13864674	7276504	0.344186
-20.5	78380	13943054	7198124	0.340479
-20.4	77737	14020791	7120387	0.336802
-20.3	74052	14094843	7046335	0.333299
-20.2	72740	14167583	6973595	0.329858
-20.1	73001	14240584	6900594	0.326405
-20	67465	14308049	6833129	0.323214
-19.9	96864	14404913	6736265	0.318632
-19.8	67621	14472534	6668644	0.315434
-19.7	66945	14539479	6601699	0.312267
-19.6	66982	14606461	6534717	0.309099
-19.5	64672	14671133	6470045	0.30604
-19.4	63682	14734815	6406363	0.303028
-19.3	65482	14800297	6340881	0.29993
-19.2	65075	14865372	6275806	0.296852
-19.1	64822	14930194	6210984	0.293786
-19	68220	14998414	6142764	0.290559
-18.9	62916	15061330	6079848	0.287583
-18.8	64080	15125410	6015768	0.284552
-18.7	66425	15191835	5949343	0.28141
-18.6	65685	15257520	5883658	0.278303
-18.5	68811	15326331	5814847	0.275048
-18.4	69626	15395957	5745221	0.271755
-18.3	67625	15463582	5677596	0.268556
-18.2	70314	15533896	5607282	0.26523
-18.1	68714	15602610	5538568	0.26198
-18	70732	15673342	5467836	0.258634
-17.9	71909	15745251	5395927	0.255233
-17.8	70598	15815849	5325329	0.251894
-17.7	72696	15888545	5252633	0.248455
-17.6	71595	15960140	5181038	0.245069
-17.5	71981	16032121	5109057	0.241664
-17.4	70763	16102884	5038294	0.238317
-17.3	72488	16175372	4965806	0.234888
-17.2	70810	16246182	4894996	0.231538
-17.1	72925	16319107	4822071	0.228089
-17	70700	16389807	4751371	0.224745
-16.9	69519	16459326	4681852	0.221457
-16.8	73675	16533001	4608177	0.217972
-16.7	73661	16606662	4534516	0.214487
-16.6	73677	16680339	4460839	0.211002
-16.5	72906	16753245	4387933	0.207554
-16.4	74773	16828018	4313160	0.204017
-16.3	72231	16900249	4240929	0.2006
-16.2	73137	16973386	4167792	0.197141
-16.1	73287	17046673	4094505	0.193674
-16	72824	17119497	4021681	0.19023
-15.9	72895	17192392	3948786	0.186782
-15.8	72535	17264927	3876251	0.183351
-15.7	71646	17336573	3804605	0.179962
-15.6	70695	17407268	3733910	0.176618
-15.5	69008	17476276	3664902	0.173354
-15.4	69323	17545599	3595579	0.170075
-15.3	71063	17616662	3524516	0.166713
-15.2	67072	17683734	3457444	0.163541
-15.1	66500	17750234	3390944	0.160395
-15	64712	17814946	3326232	0.157334
-14.9	64326	17879272	3261906	0.154292
-14.8	62372	17941644	3199534	0.151341
-14.7	59110	18000754	3140424	0.148545
-14.6	58492	18059246	3081932	0.145779
-14.5	56727	18115973	3025205	0.143095
-14.4	54531	18170504	2970674	0.140516
-14.3	53286	18223790	2917388	0.137996
-14.2	51694	18275484	2865694	0.13555
-14.1	50058	18325542	2815636	0.133183
-14	51440	18376982	2764196	0.130749
-13.9	48654	18425636	2715542	0.128448
-13.8	46851	18472487	2668691	0.126232
-13.7	45519	18518006	2623172	0.124079
-13.6	42357	18560363	2580815	0.122075
-13.5	42875	18603238	2537940	0.120047
-13.4	42107	18645345	2495833	0.118056
-13.3	39725	18685070	2456108	0.116176
-13.2	39716	18724786	2416392	0.114298
-13.1	38724	18763510	2377668	0.112466
-13	38833	18802343	2338835	0.110629
-12.9	37700	18840043	2301135	0.108846
-12.8	34923	18874966	2266212	0.107194
-12.7	34999	18909965	2231213	0.105539
-12.6	32320	18942285	2198893	0.10401
-12.5	33102	18975387	2165791	0.102444
-12.4	33734	19009121	2132057	0.100849
-12.3	31174	19040295	2100883	0.099374
-12.2	31115	19071410	2069768	0.0979022
-12.1	30069	19101479	2039699	0.0964799
-12	33091	19134570	2006608	0.0949147
-11.9	29100	19163670	1977508	0.0935382
-11.8	29466	19193136	1948042	0.0921444
-11.7	28496	19221632	1919546	0.0907965
-11.6	29172	19250804	1890374	0.0894167
-11.5	29202	19280006	1861172	0.0880354
-11.4	29428	19309434	1831744	0.0866434
-11.3	27977	19337411	1803767	0.0853201
-11.2	29589	19367000	1774178	0.0839205
-11.1	28226	19395226	1745952	0.0825854
-11	29519	19424745	1716433	0.0811891
-10.9	30368	19455113	1686065	0.0797527
-10.8	30496	19485609	1655569	0.0783102
-10.7	29408	19515017	1626161	0.0769191
-10.6	29994	19545011	1596167	0.0755004
-10.5	30192	19575203	1565975	0.0740723
-10.4	29870	19605073	1536105	0.0726594
-10.3	29800	19634873	1506305	0.0712498
-10.2	29354	19664227	1476951	0.0698613
-10.1	32016	19696243	1444935	0.0683469
-10	30247	19726490	1414688	0.0669162
-9.9	29464	19755954	1385224	0.0655226
-9.8	30150	19786104	1355074	0.0640964
-9.7	28503	19814607	1326571	0.0627482
-9.6	29541	19844148	1297030	0.0613509
-9.5	27432	19871580	1269598	0.0600533
-9.4	28773	19900353	1240825	0.0586923
-9.3	29718	19930071	1211107	0.0572866
-9.2	28122	19958193	1182985	0.0559564
-9.1	29098	19987291	1153887	0.0545801
-9	28136	20015427	1125751	0.0532492
-8.9	27768	20043195	1097983	0.0519358
-8.8	27294	20070489	1070689	0.0506447
-8.7	28232	20098721	1042457	0.0493093
-8.6	27539	20126260	1014918	0.0480067
-8.5	27341	20153601	987577	0.0467134
-8.4	26944	20180545	960633	0.045439
-8.3	25311	20205856	935322	0.0442417
-8.2	26992	20232848	908330	0.042965
-8.1	25805	20258653	882525	0.0417444
-8	24472	20283125	858053	0.0405868
-7.9	23814	20306939	834239	0.0394604
-7.8	23514	20330453	810725	0.0383481
-7.7	23192	20353645	787533	0.0372511
-7.6	22929	20376574	764604	0.0361666
-7.5	21829	20398403	742775	0.035134
-7.4	20950	20419353	721825	0.0341431
-7.3	19775	20439128	702050	0.0332077
-7.2	19897	20459025	682153	0.0322666
-7.1	18167	20477192	663986	0.0314072
-7	18698	20495890	645288	0.0305228
-6.9	16930	20512820	628358	0.029722
-6.8	17065	20529885	611293	0.0289148
-6.7	16865	20546750	594428	0.0281171
-6.6	15929	20562679	578499	0.0273636
-6.5	14916	20577595	563583	0.0266581
-6.4	14326	20591921	549257	0.0259804
-6.3	13837	20605758	535420	0.0253259
-6.2	13218	20618976	522202	0.0247007
-6.1	12393	20631369	509809	0.0241145
-6	12250	20643619	497559	0.0235351
-5.9	11972	20655591	485587	0.0229688
-5.8	11383	20666974	474204	0.0224303
-5.7	10874	20677848	463330	0.021916
-5.6	10493	20688341	452837	0.0214197
-5.5	10315	20698656	442522	0.0209318
-5.4	9751	20708407	432771	0.0204705
-5.3	9299	20717706	423472	0.0200307
-5.2	8530	20726236	414942	0.0196272
-5.1	8581	20734817	406361	0.0192213
-5	9484	20744301	396877	0.0187727
-4.9	7643	20751944	389234	0.0184112
-4.8	7865	20759809	381369	0.0180392
-4.7	7192	20767001	374177	0.017699
-4.6	7476	20774477	366701	0.0173453
-4.5	7357	20781834	359344	0.0169973
-4.4	7532	20789366	351812	0.0166411
-4.3	6946	20796312	344866	0.0163125
-4.2	6871	20803183	337995	0.0159875
-4.1	7314	20810497	330681	0.0156416
-4	6869	20817366	323812	0.0153166
-3.9	6256	20823622	317556	0.0150207
-3.8	6348	20829970	311208	0.0147205
-3.7	6517	20836487	304691	0.0144122
-3.6	6632	20843119	298059	0.0140985
-3.5	6989	20850108	291070	0.0137679
-3.4	6798	20856906	284272	0.0134464
-3.3	6643	20863549	277629	0.0131321
-3.2	6516	20870065	271113	0.0128239
-3.1	6473	20876538	264640	0.0125178
-3	6777	20883315	257863	0.0121972
-2.9	7124	20890439	250739	0.0118602
-2.8	6384	20896823	244355	0.0115582
-2.7	6891	20903714	237464	0.0112323
-2.6	6726	20910440	230738	0.0109142
-2.5	6443	20916883	224295	0.0106094
-2.4	6711	20923594	217584	0.010292
-2.3	6555	20930149	211029	0.00998189
-2.2	6326	20936475	204703	0.00968267
-2.1	6227	20942702	198476	0.00938812
-2	5836	20948538	192640	0.00911208
-1.9	6376	20954914	186264	0.00881048
-1.8	6497	20961411	179767	0.00850317
-1.7	5998	20967409	173769	0.00821946
-1.6	5822	20973231	167947	0.00794407
-1.5	5804	20979035	162143	0.00766953
-1.4	5649	20984684	156494	0.00740233
-1.3	5543	20990227	150951	0.00714014
-1.2	5722	20995949	145229	0.00686948
-1.1	5200	21001149	140029	0.00662352
-1	5543	21006692	134486	0.00636133
-0.9	5134	21011826	129352	0.00611849
-0.8	5383	21017209	123969	0.00586386
-0.7	5247	21022456	118722	0.00561568
-0.6	4383	21026839	114339	0.00540836
-0.5	4475	21031314	109864	0.00519668
-0.4	4493	21035807	105371	0.00498416
-0.3	4889	21040696	100482	0.0047529
-0.2	4561	21045257	95921	0.00453716
-0.1	4183	21049440	91738	0.0043393
0	3655	21053095	88083	0.00416642
0.1	4077	21057172	84006	0.00397357
0.2	3309	21060481	80697	0.00381705
0.3	3546	21064027	77151	0.00364932
0.4	3208	21067235	73943	0.00349758
0.5	2972	21070207	70971	0.003357
0.6	3283	21073490	67688	0.00320171
0.7	2880	21076370	64808	0.00306549
0.8	2967	21079337	61841	0.00292514
0.9	2514	21081851	59327	0.00280623
1	2335	21084186	56992	0.00269578
1.1	2279	21086465	54713	0.00258798
1.2	2207	21088672	52506	0.00248359
1.3	2010	21090682	50496	0.00238851
1.4	1929	21092611	48567	0.00229727
1.5	1822	21094433	46745	0.00221109
1.6	1941	21096374	44804	0.00211928
1.7	1619	21097993	43185	0.0020427
1.8	1695	21099688	41490	0.00196252
1.9	1306	21100994	40184	0.00190075
2	1350	21102344	38834	0.00183689
2.1	1223	21103567	37611	0.00177904
2.2	1228	21104795	36383	0.00172095
2.3	956	21105751	35427	0.00167573
2.4	1183	21106934	34244	0.00161978
2.5	1121	21108055	33123	0.00156675
2.6	910	21108965	32213	0.00152371
2.7	906	21109871	31307	0.00148085
2.8	605	21110476	30702	0.00145224
2.9	877	21111353	29825	0.00141075
3	800	21112153	29025	0.00137291
3.1	857	21113010	28168	0.00133238
3.2	826	21113836	27342	0.00129331
3.3	592	21114428	26750	0.0012653
3.4	732	21115160	26018	0.00123068
3.5	695	21115855	25323	0.0011978
3.6	706	21116561	24617	0.00116441
3.7	764	21117325	23853	0.00112827
3.8	464	21117789	23389	0.00110632
3.9	620	21118409	22769	0.001077
4	726	21119135	22043	0.00104266
4.1	823	21119958	21220	0.00100373
4.2	535	21120493	20685	0.000978422
4.3	660	21121153	20025	0.000947204
4.4	566	21121719	19459	0.000920431
4.5	771	21122490	18688	0.000883962
4.6	639	21123129	18049	0.000853737
4.7	557	21123686	17492	0.00082739
4.8	721	21124407	16771	0.000793286
4.9	710	21125117	16061	0.000759702
5	613	21125730	15448	0.000730707
5.1	600	21126330	14848	0.000702326
5.2	624	21126954	14224	0.00067281
5.3	515	21127469	13709	0.00064845
5.4	496	21127965	13213	0.000624989
5.5	535	21128500	12678	0.000599683
5.6	606	21129106	12072	0.000571018
5.7	642	21129748	11430	0.000540651
5.8	462	21130210	10968	0.000518798
5.9	422	21130632	10546	0.000498837
6	611	21131243	9935	0.000469936
6.1	470	21131713	9465	0.000447704
6.2	404	21132117	9061	0.000428595
6.3	438	21132555	8623	0.000407877
6.4	510	21133065	8113	0.000383753
6.5	543	21133608	7570	0.000358069
6.6	429	21134037	7141	0.000337777
6.7	463	21134500	6678	0.000315876
6.8	454	21134954	6224	0.000294402
6.9	314	21135268	5910	0.000279549
7	328	21135596	5582	0.000264034
7.1	408	21136004	5174	0.000244736
7.2	489	21136493	4685	0.000221605
7.3	357	21136850	4328	0.000204719
7.4	306	21137156	4022	0.000190245
7.5	284	21137440	3738	0.000176811
7.6	361	21137801	3377	0.000159736
7.7	337	21138138	3040	0.000143795
7.8	139	21138277	2901	0.00013722
7.9	189	21138466	2712	0.00012828
8	194	21138660	2518	0.000119104
8.1	327	21138987	2191	0.000103637
8.2	205	21139192	1986	9.39399E-05
8.3	158	21139350	1828	8.64663E-05
8.4	239	21139589	1589	7.51614E-05
8.5	135	21139724	1454	6.87757E-05
8.6	179	21139903	1275	6.03088E-05
8.7	171	21140074	1104	5.22204E-05
8.8	95	21140169	1009	4.77268E-05
8.9	127	21140296	882	4.17195E-05
9	60	21140356	822	3.88815E-05
9.1	132	21140488	690	3.26377E-05
9.2	190	21140678	500	2.36505E-05
9.3	111	21140789	389	1.84001E-05
9.4	7	21140796	382	1.8069E-05
9.5	60	21140856	322	1.52309E-05
9.6	52	21140908	270	1.27713E-05
9.7	69	21140977	201	9.50751E-06
9.8	31	21141008	170	8.04118E-06
9.9	20	21141028	150	7.09516E-06
10	67	21141095	83	3.92599E-06
10.1	0	21141095	83	3.92599E-06
10.2	24	21141119	59	2.79076E-06
10.3	4	21141123	55	2.60156E-06
10.4	0	21141123	55	2.60156E-06
10.5	33	21141156	22	1.04062E-06
10.6	0	21141156	22	1.04062E-06
10.7	0	21141156	22	1.04062E-06
10.8	22	21141178	0	0
